#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
10750.00 1.8744e-05 6.6315e-01 3.0325e-01 3.3585e-02
11250.00 2.5309e-05 7.2880e-01 2.4732e-01 2.3855e-02
11750.00 2.6603e-05 7.5967e-01 2.2138e-01 1.8920e-02
12250.00 2.8969e-05 7.7735e-01 2.0539e-01 1.7237e-02
12750.00 3.3495e-05 7.6033e-01 2.1992e-01 1.9721e-02
13250.00 3.0490e-05 7.6452e-01 2.1535e-01 2.0101e-02
13750.00 2.8995e-05 7.4702e-01 2.3018e-01 2.2770e-02
14250.00 2.9367e-05 7.3285e-01 2.4156e-01 2.5567e-02
14750.00 2.3812e-05 6.7999e-01 2.8839e-01 3.1597e-02
15250.00 2.4903e-05 7.4777e-01 2.2389e-01 2.8316e-02
15750.00 2.1278e-05 6.3357e-01 3.2747e-01 3.8939e-02
16250.00 1.7791e-05 6.9606e-01 2.6484e-01 3.9080e-02
16750.00 2.1068e-05 6.1405e-01 3.3669e-01 4.9236e-02
17250.00 1.1498e-05 4.3257e-01 4.9962e-01 6.7801e-02
17750.00 1.0731e-05 5.6109e-01 3.7287e-01 6.6031e-02
18250.00 2.9839e-05 5.5060e-01 2.6008e-01 1.8929e-01
18750.00 1.0296e-05 5.1115e-01 3.9860e-01 9.0241e-02
19250.00 1.0166e-05 3.9889e-01 4.9057e-01 1.1053e-01
19750.00 1.0743e-05 5.1089e-01 3.9299e-01 9.6105e-02
20250.00 9.4078e-06 4.3323e-01 4.5446e-01 1.1230e-01
20750.00 1.6284e-05 6.2691e-01 3.0715e-01 6.5922e-02
21250.00 2.9934e-05 6.5673e-01 2.3001e-01 1.1323e-01
21750.00 1.6070e-05 4.9479e-01 3.1177e-01 1.9342e-01
22250.00 1.3711e-05 3.8301e-01 4.6258e-01 1.5439e-01
22750.00 2.1563e-05 4.4928e-01 3.0798e-01 2.4272e-01
23250.00 8.4951e-06 2.7499e-01 5.3358e-01 1.9143e-01
23750.00 4.8911e-06 2.1027e-01 5.5200e-01 2.3773e-01
24250.00 1.0467e-05 3.7493e-01 3.1625e-01 3.0881e-01
24750.00 8.6130e-06 2.7919e-01 4.2753e-01 2.9326e-01
25250.00 7.7262e-06 4.0076e-01 3.3699e-01 2.6224e-01
25750.00 1.0230e-05 3.5112e-01 3.2727e-01 3.2160e-01
26250.00 1.0329e-05 4.0110e-01 3.5590e-01 2.4299e-01
26750.00 6.2279e-06 3.6906e-01 3.6028e-01 2.7065e-01
27250.00 4.3815e-06 1.9739e-01 3.2499e-01 4.7762e-01
27750.00 7.7437e-07 1.1409e-01 3.7869e-01 5.0722e-01
28250.00 3.8123e-07 8.1672e-02 3.4682e-01 5.7151e-01
28750.00 2.7143e-07 6.0952e-02 3.2000e-01 6.1904e-01
29250.00 1.4675e-07 4.3502e-02 2.9236e-01 6.6414e-01
29750.00 2.5570e-08 6.9407e-03 2.7548e-01 7.1758e-01
30250.00 5.8778e-08 2.7569e-02 2.3565e-01 7.3678e-01
30750.00 2.3873e-08 1.2650e-02 2.1526e-01 7.7209e-01
31250.00 1.1089e-08 5.8740e-03 1.9302e-01 8.0111e-01
31750.00 7.9924e-09 4.8388e-03 1.6998e-01 8.2518e-01
32250.00 8.5740e-09 7.6678e-03 1.4915e-01 8.4319e-01
32750.00 4.7988e-09 4.7478e-03 1.3141e-01 8.6384e-01
33250.00 2.9342e-09 3.0490e-03 1.2090e-01 8.7605e-01
33750.00 2.1947e-09 2.6839e-03 1.0118e-01 8.9614e-01
34250.00 6.1519e-10 9.8698e-04 9.2278e-02 9.0673e-01
34750.00 6.3302e-10 1.0144e-03 8.0583e-02 9.1840e-01
35250.00 1.9539e-10 3.5112e-04 6.7262e-02 9.3239e-01
35750.00 1.3254e-10 2.7846e-04 5.5333e-02 9.4439e-01
36250.00 3.7034e-10 1.0847e-03 5.2834e-02 9.4608e-01
36750.00 1.3133e-10 2.5416e-04 4.5933e-02 9.5381e-01
37250.00 1.6679e-10 5.2420e-04 3.7943e-02 9.6153e-01
37750.00 7.5546e-11 2.8928e-04 3.4556e-02 9.6516e-01
38250.00 1.8839e-11 6.7234e-05 1.3581e-02 9.8635e-01
38750.00 3.8253e-12 1.8000e-05 1.1127e-02 9.8886e-01
39250.00 6.9217e-12 4.0838e-05 2.2498e-02 9.7746e-01
39750.00 1.6839e-11 8.0081e-05 1.9561e-02 9.8036e-01
40250.00 1.0573e-11 7.7754e-05 1.4930e-02 9.8499e-01
#TIME: 288.64
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 2.1605e-07 3.5885e-02 7.5980e-01 2.0432e-01
7250.00 2.8059e-07 4.5967e-02 7.4812e-01 2.0591e-01
7750.00 6.0741e-07 8.7540e-02 7.4002e-01 1.7244e-01
8250.00 1.8553e-06 2.0812e-01 6.5836e-01 1.3352e-01
8750.00 4.2937e-06 3.5862e-01 5.4261e-01 9.8758e-02
9250.00 7.4735e-06 4.8930e-01 4.3914e-01 7.1553e-02
9750.00 1.0122e-05 5.6408e-01 3.7996e-01 5.5956e-02
10250.00 1.4190e-05 6.1596e-01 3.4030e-01 4.3719e-02
10750.00 1.9715e-05 6.7682e-01 2.9089e-01 3.2269e-02
11250.00 2.4878e-05 7.3824e-01 2.3860e-01 2.3132e-02
11750.00 2.9313e-05 7.6912e-01 2.1250e-01 1.8352e-02
12250.00 3.0151e-05 7.7295e-01 2.1008e-01 1.6937e-02
12750.00 3.6692e-05 7.6941e-01 2.1221e-01 1.8343e-02
13250.00 2.9338e-05 7.6684e-01 2.1382e-01 1.9311e-02
13750.00 3.2832e-05 7.1974e-01 2.5541e-01 2.4818e-02
14250.00 2.8061e-05 7.0709e-01 2.6693e-01 2.5945e-02
14750.00 2.3187e-05 7.1830e-01 2.5363e-01 2.8049e-02
15250.00 2.3085e-05 6.7687e-01 2.9059e-01 3.2519e-02
15750.00 2.3960e-05 6.6298e-01 3.0058e-01 3.6418e-02
16250.00 1.8125e-05 6.2758e-01 3.2866e-01 4.3743e-02
16750.00 1.9966e-05 6.9768e-01 2.6171e-01 4.0593e-02
17250.00 1.5740e-05 5.2835e-01 4.0444e-01 6.7192e-02
17750.00 1.2838e-05 5.8385e-01 3.5098e-01 6.5151e-02
18250.00 1.1188e-05 3.3763e-01 5.6753e-01 9.4826e-02
18750.00 1.4638e-05 5.8271e-01 3.4456e-01 7.2714e-02
19250.00 1.3194e-05 4.5748e-01 4.4242e-01 1.0009e-01
19750.00 3.4864e-05 7.1205e-01 1.8307e-01 1.0485e-01
20250.00 1.6488e-05 4.6727e-01 4.1549e-01 1.1722e-01
20750.00 1.5181e-05 6.0125e-01 3.0900e-01 8.9739e-02
21250.00 1.6235e-05 4.6784e-01 4.3497e-01 9.7175e-02
21750.00 1.1787e-05 3.3658e-01 4.8548e-01 1.7793e-01
22250.00 2.0199e-05 5.7317e-01 2.4162e-01 1.8519e-01
22750.00 2.5935e-05 5.5455e-01 2.7470e-01 1.7073e-01
23250.00 1.4832e-05 4.5082e-01 3.2063e-01 2.2854e-01
23750.00 1.5815e-05 4.6673e-01 3.2165e-01 2.1161e-01
24250.00 1.4919e-05 5.2055e-01 2.9698e-01 1.8246e-01
24750.00 1.4233e-05 4.8751e-01 3.0228e-01 2.1019e-01
25250.00 8.4517e-06 3.0890e-01 4.0763e-01 2.8347e-01
25750.00 1.4028e-05 5.0759e-01 3.0402e-01 1.8837e-01
26250.00 4.9255e-06 1.6840e-01 4.4256e-01 3.8904e-01
26750.00 6.0985e-06 2.7809e-01 3.6365e-01 3.5825e-01
27250.00 2.8880e-06 1.3087e-01 2.6875e-01 6.0038e-01
27750.00 9.6789e-07 1.2600e-01 3.8213e-01 4.9187e-01
28250.00 4.5411e-07 8.7351e-02 3.5411e-01 5.5854e-01
28750.00 2.5483e-07 6.3453e-02 3.2616e-01 6.1039e-01
29250.00 1.8304e-07 4.5303e-02 2.9818e-01 6.5652e-01
29750.00 5.7597e-08 1.7473e-02 2.7548e-01 7.0705e-01
30250.00 6.8311e-08 2.4065e-02 2.4220e-01 7.3374e-01
30750.00 3.5831e-08 1.8399e-02 2.1699e-01 7.6462e-01
31250.00 3.6786e-08 1.3904e-02 1.9372e-01 7.9238e-01
31750.00 1.7587e-08 1.2170e-02 1.7135e-01 8.1648e-01
32250.00 6.4387e-09 5.0032e-03 1.5217e-01 8.4283e-01
32750.00 4.9561e-09 4.7931e-03 1.3870e-01 8.5650e-01
33250.00 6.8611e-10 7.2049e-04 1.2347e-01 8.7581e-01
33750.00 3.5283e-09 4.5975e-03 1.0710e-01 8.8830e-01
34250.00 2.8854e-10 4.5239e-04 9.4320e-02 9.0523e-01
34750.00 8.4293e-10 1.1635e-03 8.2235e-02 9.1660e-01
35250.00 6.9226e-11 1.4467e-04 7.1427e-02 9.2843e-01
35750.00 4.4848e-10 8.8308e-04 6.2228e-02 9.3689e-01
36250.00 2.3309e-10 4.4791e-04 5.4150e-02 9.4540e-01
36750.00 1.0741e-10 3.1772e-04 4.7043e-02 9.5264e-01
37250.00 1.4276e-10 5.5503e-04 4.0816e-02 9.5863e-01
37750.00 2.2954e-11 9.6829e-05 3.5357e-02 9.6455e-01
38250.00 6.2352e-11 2.2771e-04 2.9575e-02 9.7020e-01
38750.00 2.5352e-11 1.1796e-04 2.5666e-02 9.7422e-01
39250.00 9.6865e-12 7.0733e-05 2.3117e-02 9.7681e-01
39750.00 2.5165e-11 9.9660e-05 2.0093e-02 9.7981e-01
40250.00 1.6382e-11 9.0030e-05 1.5304e-02 9.8461e-01
#TIME: 292.79
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 2.1000e-07 3.4939e-02 7.5939e-01 2.0567e-01
7250.00 2.9567e-07 4.6437e-02 7.4774e-01 2.0582e-01
7750.00 6.7694e-07 9.3321e-02 7.3174e-01 1.7494e-01
8250.00 1.9065e-06 2.1268e-01 6.5477e-01 1.3254e-01
8750.00 4.8575e-06 3.8119e-01 5.2460e-01 9.4200e-02
9250.00 7.6370e-06 4.7501e-01 4.5154e-01 7.3445e-02
9750.00 1.1750e-05 5.7133e-01 3.7407e-01 5.4582e-02
10250.00 1.5532e-05 6.4675e-01 3.1204e-01 4.1191e-02
10750.00 1.9342e-05 6.8615e-01 2.8242e-01 3.1406e-02
11250.00 2.6360e-05 7.4913e-01 2.2910e-01 2.1739e-02
11750.00 2.8328e-05 7.5764e-01 2.2400e-01 1.8322e-02
12250.00 3.2494e-05 7.9950e-01 1.8541e-01 1.5055e-02
12750.00 3.5804e-05 7.5563e-01 2.2565e-01 1.8683e-02
13250.00 3.2345e-05 7.7554e-01 2.0578e-01 1.8648e-02
13750.00 3.2317e-05 7.5072e-01 2.2693e-01 2.2316e-02
14250.00 2.9008e-05 6.9011e-01 2.8193e-01 2.7931e-02
14750.00 2.4027e-05 7.2199e-01 2.5093e-01 2.7052e-02
15250.00 2.4078e-05 6.8968e-01 2.7928e-01 3.1013e-02
15750.00 2.1440e-05 6.1349e-01 3.4756e-01 3.8931e-02
16250.00 1.5595e-05 6.2042e-01 3.3595e-01 4.3612e-02
16750.00 1.9886e-05 6.6012e-01 2.9843e-01 4.1430e-02
17250.00 4.5643e-05 8.0619e-01 1.2943e-01 6.4337e-02
17750.00 1.4048e-05 5.6126e-01 3.7925e-01 5.9481e-02
18250.00 1.2340e-05 4.2819e-01 4.8823e-01 8.3574e-02
18750.00 1.2522e-05 5.4895e-01 3.7754e-01 7.3496e-02
19250.00 2.0013e-05 5.4144e-01 3.8913e-01 6.9408e-02
19750.00 3.5082e-05 7.0764e-01 2.4557e-01 4.6748e-02
20250.00 2.3342e-05 5.6354e-01 3.4548e-01 9.0962e-02
20750.00 1.5710e-05 5.3397e-01 3.7006e-01 9.5951e-02
21250.00 1.6442e-05 5.6560e-01 3.2760e-01 1.0678e-01
21750.00 1.7273e-05 5.2395e-01 3.5681e-01 1.1922e-01
22250.00 2.3650e-05 6.0112e-01 3.0767e-01 9.1192e-02
22750.00 2.1749e-05 4.3969e-01 3.5081e-01 2.0948e-01
23250.00 1.9040e-05 4.5370e-01 3.1024e-01 2.3604e-01
23750.00 1.0841e-05 2.9463e-01 4.7334e-01 2.3202e-01
24250.00 1.6192e-05 4.7144e-01 2.8887e-01 2.3968e-01
24750.00 7.0380e-06 2.7955e-01 4.6322e-01 2.5722e-01
25250.00 5.4173e-06 1.7855e-01 3.7677e-01 4.4468e-01
25750.00 7.0821e-06 2.4633e-01 3.6431e-01 3.8936e-01
26250.00 8.0524e-06 3.1368e-01 3.9104e-01 2.9527e-01
26750.00 5.6269e-06 2.8152e-01 3.3543e-01 3.8305e-01
27250.00 3.0372e-06 1.7193e-01 3.8914e-01 4.3893e-01
27750.00 3.2704e-06 2.3928e-01 3.8524e-01 3.7548e-01
28250.00 2.6112e-07 3.6851e-02 3.9425e-01 5.6890e-01
28750.00 1.7208e-07 2.8279e-02 3.6194e-01 6.0978e-01
29250.00 2.3902e-07 5.0041e-02 3.0004e-01 6.4992e-01
29750.00 1.1907e-07 2.6018e-02 2.8013e-01 6.9385e-01
30250.00 8.8395e-08 2.5440e-02 2.4547e-01 7.2909e-01
30750.00 7.2681e-08 2.0249e-02 2.1971e-01 7.6004e-01
31250.00 3.6638e-08 1.7630e-02 1.9586e-01 7.8651e-01
31750.00 1.4862e-08 8.5784e-03 1.8223e-01 8.0919e-01
32250.00 7.9445e-09 4.6352e-03 1.6120e-01 8.3417e-01
32750.00 6.3394e-09 5.9783e-03 1.4172e-01 8.5231e-01
33250.00 4.3437e-09 4.7108e-03 1.2532e-01 8.6997e-01
33750.00 2.4174e-09 3.1603e-03 1.0930e-01 8.8754e-01
34250.00 1.8048e-09 2.3112e-03 9.6156e-02 9.0153e-01
34750.00 1.8823e-09 2.8310e-03 8.3726e-02 9.1344e-01
35250.00 8.2189e-11 2.1701e-04 7.3128e-02 9.2665e-01
35750.00 1.2475e-10 2.7768e-04 6.3638e-02 9.3608e-01
36250.00 3.8798e-10 1.1758e-03 5.5267e-02 9.4356e-01
36750.00 3.4652e-10 9.0204e-04 4.8129e-02 9.5097e-01
37250.00 2.5562e-10 6.6156e-04 4.1744e-02 9.5759e-01
37750.00 6.8402e-11 2.2045e-04 3.6339e-02 9.6344e-01
38250.00 2.7666e-11 1.2032e-04 3.1565e-02 9.6831e-01
38750.00 1.8871e-11 8.7873e-05 2.7405e-02 9.7251e-01
39250.00 2.2345e-11 1.3535e-04 2.3765e-02 9.7610e-01
39750.00 1.6015e-11 1.0400e-04 2.0668e-02 9.7923e-01
40250.00 6.3733e-12 4.6966e-05 1.8013e-02 9.8194e-01
#TIME: 296.99
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 2.6291e-07 3.9365e-02 7.4990e-01 2.1074e-01
7250.00 2.9931e-07 4.4436e-02 7.5119e-01 2.0438e-01
7750.00 6.2610e-07 8.2950e-02 7.4135e-01 1.7570e-01
8250.00 2.0668e-06 2.1791e-01 6.5242e-01 1.2967e-01
8750.00 4.9190e-06 3.7004e-01 5.3457e-01 9.5386e-02
9250.00 8.8450e-06 4.9426e-01 4.3547e-01 7.0266e-02
9750.00 1.1943e-05 5.7718e-01 3.6874e-01 5.4071e-02
10250.00 1.5594e-05 6.3613e-01 3.2285e-01 4.1000e-02
10750.00 2.0481e-05 6.8248e-01 2.8624e-01 3.1258e-02
11250.00 2.8309e-05 7.4531e-01 2.3304e-01 2.1623e-02
11750.00 2.9959e-05 7.6353e-01 2.1850e-01 1.7939e-02
12250.00 3.3188e-05 7.7295e-01 2.1069e-01 1.6328e-02
12750.00 3.5238e-05 7.7168e-01 2.1093e-01 1.7353e-02
13250.00 3.3536e-05 7.3037e-01 2.4829e-01 2.1300e-02
13750.00 2.6698e-05 7.4569e-01 2.3230e-01 2.1982e-02
14250.00 2.8560e-05 7.0428e-01 2.6913e-01 2.6561e-02
14750.00 2.5656e-05 7.4706e-01 2.2838e-01 2.4536e-02
15250.00 2.6230e-05 6.2935e-01 3.3460e-01 3.6027e-02
15750.00 2.8104e-05 6.6536e-01 2.9941e-01 3.5207e-02
16250.00 1.7671e-05 6.6765e-01 2.9374e-01 3.8591e-02
16750.00 6.1380e-05 8.5021e-01 9.7403e-02 5.2327e-02
17250.00 1.3557e-05 4.6754e-01 4.6702e-01 6.5428e-02
17750.00 1.2758e-05 5.8965e-01 3.4919e-01 6.1144e-02
18250.00 3.0250e-05 6.6115e-01 2.9476e-01 4.4068e-02
18750.00 1.7436e-05 6.1839e-01 3.2070e-01 6.0890e-02
19250.00 1.9005e-05 5.0443e-01 4.1182e-01 8.3730e-02
19750.00 3.1904e-05 5.9395e-01 2.9555e-01 1.1046e-01
20250.00 3.1342e-05 6.2229e-01 2.7793e-01 9.9741e-02
20750.00 2.2454e-05 6.9967e-01 2.3774e-01 6.2563e-02
21250.00 2.5109e-05 6.6465e-01 2.5463e-01 8.0694e-02
21750.00 2.2877e-05 5.7729e-01 2.9493e-01 1.2776e-01
22250.00 2.7401e-05 5.8520e-01 2.8277e-01 1.3199e-01
22750.00 2.0510e-05 5.3675e-01 3.1195e-01 1.5128e-01
23250.00 1.6156e-05 3.3401e-01 3.8437e-01 2.8161e-01
23750.00 1.7003e-05 3.4330e-01 4.6189e-01 1.9479e-01
24250.00 1.8254e-05 4.4702e-01 2.8436e-01 2.6860e-01
24750.00 1.4744e-05 5.1006e-01 3.1239e-01 1.7754e-01
25250.00 1.0545e-05 4.0394e-01 3.5124e-01 2.4481e-01
25750.00 6.6722e-06 2.0301e-01 4.4255e-01 3.5443e-01
26250.00 5.6478e-06 2.2818e-01 4.0517e-01 3.6665e-01
26750.00 5.9370e-06 2.5175e-01 3.6666e-01 3.8158e-01
27250.00 6.0267e-06 3.4648e-01 3.4020e-01 3.1331e-01
27750.00 8.7606e-07 1.1833e-01 3.7574e-01 5.0593e-01
28250.00 6.2073e-07 9.9296e-02 3.6342e-01 5.3728e-01
28750.00 3.3764e-07 6.3325e-02 3.3809e-01 5.9858e-01
29250.00 1.2263e-07 2.4158e-02 3.2658e-01 6.4926e-01
29750.00 1.0231e-07 2.4356e-02 2.8481e-01 6.9083e-01
30250.00 1.5413e-08 4.3124e-03 2.6718e-01 7.2851e-01
30750.00 1.8956e-08 7.1901e-03 2.3695e-01 7.5586e-01
31250.00 4.6373e-08 1.5705e-02 2.0077e-01 7.8353e-01
31750.00 2.6985e-08 1.3211e-02 1.7748e-01 8.0931e-01
32250.00 1.7478e-08 1.0022e-02 1.5694e-01 8.3303e-01
32750.00 1.0258e-08 7.7218e-03 1.3820e-01 8.5408e-01
33250.00 5.2440e-09 3.5029e-03 1.2809e-01 8.6841e-01
33750.00 2.5217e-09 2.3389e-03 1.1206e-01 8.8560e-01
34250.00 2.1784e-09 2.3821e-03 9.8156e-02 8.9946e-01
34750.00 4.6488e-10 7.5202e-04 8.5976e-02 9.1327e-01
35250.00 1.5402e-09 2.2072e-03 7.4675e-02 9.2312e-01
35750.00 8.2037e-11 1.7800e-04 6.5176e-02 9.3465e-01
36250.00 6.4160e-11 1.7175e-04 5.6720e-02 9.4311e-01
36750.00 3.1163e-10 9.4801e-04 4.9312e-02 9.4974e-01
37250.00 1.8552e-10 7.0966e-04 4.2899e-02 9.5639e-01
37750.00 1.4417e-10 5.3783e-04 3.7316e-02 9.6215e-01
38250.00 8.2135e-11 4.0595e-04 3.2432e-02 9.6716e-01
38750.00 4.5781e-11 2.9743e-04 2.8231e-02 9.7147e-01
39250.00 1.6191e-11 1.0155e-04 2.4396e-02 9.7550e-01
39750.00 3.1053e-11 1.7412e-04 2.1263e-02 9.7856e-01
40250.00 1.6417e-11 8.4504e-05 1.8545e-02 9.8137e-01
#TIME: 301.26
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 2.8352e-07 4.0359e-02 7.5500e-01 2.0464e-01
7250.00 3.2670e-07 4.6711e-02 7.4639e-01 2.0690e-01
7750.00 6.2646e-07 8.0237e-02 7.4403e-01 1.7573e-01
8250.00 2.1521e-06 2.1836e-01 6.5087e-01 1.3077e-01
8750.00 5.0882e-06 3.7585e-01 5.3009e-01 9.4051e-02
9250.00 8.5534e-06 4.8992e-01 4.3898e-01 7.1098e-02
9750.00 1.1012e-05 5.7610e-01 3.6980e-01 5.4089e-02
10250.00 1.6231e-05 6.3518e-01 3.2387e-01 4.0934e-02
10750.00 2.0710e-05 6.8926e-01 2.8057e-01 3.0150e-02
11250.00 2.6801e-05 7.2864e-01 2.4863e-01 2.2698e-02
11750.00 3.1409e-05 7.8129e-01 2.0225e-01 1.6429e-02
12250.00 3.2505e-05 7.9272e-01 1.9242e-01 1.4836e-02
12750.00 3.5723e-05 7.7696e-01 2.0652e-01 1.6484e-02
13250.00 3.2510e-05 7.5828e-01 2.2259e-01 1.9096e-02
13750.00 2.9234e-05 7.4366e-01 2.3516e-01 2.1151e-02
14250.00 3.3352e-05 7.6004e-01 2.1805e-01 2.1875e-02
14750.00 2.9279e-05 7.4830e-01 2.2749e-01 2.4182e-02
15250.00 2.7755e-05 7.0834e-01 2.6187e-01 2.9762e-02
15750.00 2.7436e-05 6.8430e-01 2.8203e-01 3.3645e-02
16250.00 2.2028e-05 6.9286e-01 2.7180e-01 3.5320e-02
16750.00 2.1618e-05 5.5391e-01 3.9370e-01 5.2368e-02
17250.00 2.7872e-05 6.9994e-01 2.6138e-01 3.8653e-02
17750.00 3.2155e-05 7.4065e-01 2.1996e-01 3.9359e-02
18250.00 4.8118e-05 7.6383e-01 1.5709e-01 7.9035e-02
18750.00 3.5721e-05 7.8285e-01 1.4339e-01 7.3722e-02
19250.00 1.9766e-05 5.7370e-01 3.5642e-01 6.9857e-02
19750.00 1.5718e-05 4.4151e-01 4.5847e-01 1.0001e-01
20250.00 3.3623e-05 6.7397e-01 2.2422e-01 1.0178e-01
20750.00 2.5762e-05 6.2188e-01 2.4198e-01 1.3612e-01
21250.00 2.2504e-05 5.4897e-01 2.8442e-01 1.6659e-01
21750.00 2.9944e-05 6.8739e-01 2.2964e-01 8.2945e-02
22250.00 2.2297e-05 5.7657e-01 3.1821e-01 1.0520e-01
22750.00 1.4270e-05 4.1998e-01 4.3396e-01 1.4605e-01
23250.00 2.6225e-05 5.7052e-01 2.7603e-01 1.5343e-01
23750.00 1.5213e-05 3.5629e-01 4.0729e-01 2.3640e-01
24250.00 1.5044e-05 4.9444e-01 3.0742e-01 1.9812e-01
24750.00 1.3546e-05 3.3889e-01 3.8516e-01 2.7593e-01
25250.00 1.3518e-05 4.1442e-01 3.2173e-01 2.6384e-01
25750.00 1.3421e-05 4.4512e-01 3.3729e-01 2.1757e-01
26250.00 1.3317e-05 5.1305e-01 3.0330e-01 1.8363e-01
26750.00 7.8197e-06 2.9917e-01 3.6043e-01 3.4039e-01
27250.00 8.4506e-06 3.9663e-01 3.4634e-01 2.5703e-01
27750.00 2.9125e-06 2.4580e-01 3.8934e-01 3.6486e-01
28250.00 1.5223e-06 1.5918e-01 4.0850e-01 4.3232e-01
28750.00 3.8814e-07 5.6573e-02 3.5841e-01 5.8501e-01
29250.00 2.3353e-07 5.5396e-02 3.1084e-01 6.3376e-01
29750.00 9.4385e-08 2.6641e-02 2.9177e-01 6.8159e-01
30250.00 2.0410e-08 5.9668e-03 2.6406e-01 7.2998e-01
30750.00 2.5129e-08 9.0435e-03 2.3386e-01 7.5710e-01
31250.00 7.6491e-09 2.5745e-03 2.1630e-01 7.8113e-01
31750.00 7.7338e-09 5.7154e-03 1.9065e-01 8.0363e-01
32250.00 1.7169e-08 8.8327e-03 1.6040e-01 8.3077e-01
32750.00 1.0254e-08 6.7112e-03 1.4182e-01 8.5147e-01
33250.00 6.9118e-09 5.1142e-03 1.3069e-01 8.6420e-01
33750.00 4.3341e-09 3.5505e-03 1.1404e-01 8.8241e-01
34250.00 1.5394e-09 1.5223e-03 1.0024e-01 8.9824e-01
34750.00 1.9729e-09 2.6089e-03 8.7517e-02 9.0987e-01
35250.00 6.0967e-10 9.4320e-04 7.6478e-02 9.2258e-01
35750.00 7.8487e-10 1.3335e-03 6.6591e-02 9.3208e-01
36250.00 4.6672e-11 9.4459e-05 5.8100e-02 9.4181e-01
36750.00 1.3478e-10 2.8595e-04 5.0624e-02 9.4909e-01
37250.00 6.7926e-11 1.9474e-04 4.4013e-02 9.5579e-01
37750.00 1.4576e-10 3.7292e-04 3.8292e-02 9.6134e-01
38250.00 7.2908e-11 2.1337e-04 3.3319e-02 9.6647e-01
38750.00 7.5879e-11 3.1794e-04 2.9027e-02 9.7066e-01
39250.00 4.7749e-11 2.3746e-04 2.5135e-02 9.7463e-01
39750.00 1.9543e-11 1.2513e-04 2.1898e-02 9.7798e-01
40250.00 1.5166e-11 1.1604e-04 1.9071e-02 9.8081e-01
#TIME: 305.59
#NVEL 81
#vel_mid[km/s] si0 si1 si2 si3
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
