#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 2.0186 2.0562 2.0945 2.1335 2.1732 2.2136 2.2548 2.2968 2.3396 2.3831 2.4275 2.4727 2.5187 2.5656 2.6134 2.6620 2.7116 2.7620 2.8134 2.8658 2.9192 2.9735 3.0289 3.0853 3.1427 3.2012 3.2608 3.3215 3.3833 3.4463 3.5104 3.5758 3.6424 3.7102 3.7792 3.8496 3.9212 3.9942 4.0686 4.1443 4.2215 4.3001 4.3801 4.4617 4.5447 4.6293 4.7155 4.8033 4.8927 4.9838 5.0765 5.1711 5.2673 5.3654 5.4652 5.5670 5.6706 5.7762 5.8837 5.9932 6.1048 6.2184 6.3342 6.4521 6.5722 6.6946 6.8192 6.9461 7.0754 7.2072 7.3413 7.4780 7.6172 7.7590 7.9034 8.0506 8.2004 8.3531 8.5086 8.6670 8.8283 8.9927 9.1601 9.3306 9.5043 9.6812 9.8614 10.0450 10.2320 10.4225 10.6165 10.8141 11.0154 11.2205 11.4294 11.6421 11.8588 12.0796 12.3045 12.5335 12.7668 13.0045 13.2466 13.4932 13.7444 14.0002 14.2608 14.5263 14.7967 15.0722 15.3528 15.6386 15.9297 16.2262 16.5283 16.8360 17.1494 17.4686 17.7938 18.1251 18.4625 18.8062 19.1562 19.5128 19.8761 20.2461 20.6230 21.0069 21.3979 21.7963 22.2020 22.6153 23.0363 23.4652 23.9020 24.3469 24.8002 25.2618 25.7321 26.2111 26.6990 27.1961 27.7023 28.2180 28.7433 29.2784 29.8234 30.3786 30.9441 31.5202 32.1069 32.7046 33.3134 33.9336 34.5653 35.2087 35.8641 36.5318 37.2118 37.9045 38.6102 39.3289 40.0610 40.8068 41.5664 42.3402 43.1284 43.9313 44.7491 45.5821 46.4306 47.2950 48.1754 49.0722 49.9857 50.9162 51.8640 52.8295 53.8130 54.8147 55.8351 56.8745 57.9333 59.0118 60.1103 61.2293 62.3691 63.5301 64.7128 65.9174 67.1445 68.3945 69.6677 70.9646 72.2856 73.6312 75.0019 76.3981 77.8203 79.2690
#
#TIME: 2.0186
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
8.7500e+02 1.2084e-21 2.1486e-12 1.9278e-05 1.3106e-01 8.6852e-01 4.0599e-04 3.7119e-11
1.0750e+03 2.0061e-21 3.6441e-12 2.9872e-05 1.6681e-01 8.3291e-01 2.5074e-04 1.3168e-11
1.2750e+03 3.6095e-21 6.6429e-12 4.8766e-05 2.1678e-01 7.8303e-01 1.4321e-04 4.0256e-12
1.4750e+03 6.3652e-21 1.1864e-11 7.8030e-05 2.7644e-01 7.2340e-01 8.0505e-05 1.2136e-12
1.6750e+03 1.1088e-20 2.0917e-11 1.2304e-04 3.4629e-01 6.5355e-01 4.3921e-05 3.5185e-13
1.8750e+03 1.9031e-20 3.6333e-11 1.9078e-04 4.2487e-01 5.7492e-01 2.3105e-05 9.7166e-14
2.0750e+03 3.2368e-20 6.2503e-11 2.9177e-04 5.1017e-01 4.8952e-01 1.1558e-05 2.4965e-14
2.2750e+03 5.3291e-20 1.0420e-10 4.3294e-04 5.9481e-01 4.0475e-01 5.6064e-06 6.2067e-15
2.4750e+03 8.9510e-20 1.7665e-10 6.4493e-04 6.8076e-01 3.1859e-01 2.4716e-06 1.3248e-15
2.6750e+03 1.4926e-19 2.9669e-10 9.4582e-04 7.5861e-01 2.4044e-01 1.0202e-06 2.5718e-16
2.8750e+03 2.6111e-19 5.1859e-10 1.4118e-03 8.2919e-01 1.6940e-01 3.6532e-07 3.9604e-17
3.0750e+03 4.7215e-19 9.2895e-10 2.1198e-03 8.8565e-01 1.1223e-01 1.1631e-07 5.0678e-18
3.2750e+03 8.9701e-19 1.7276e-09 3.2298e-03 9.2712e-01 6.9650e-02 3.2495e-08 5.2613e-19
3.4750e+03 1.7816e-18 3.3186e-09 4.9813e-03 9.5410e-01 4.0923e-02 8.1466e-09 4.5987e-20
3.6750e+03 3.6649e-18 6.5327e-09 7.7508e-03 9.6917e-01 2.3077e-02 1.8841e-09 3.5385e-21
3.8750e+03 8.0084e-18 1.3486e-08 1.2362e-02 9.7531e-01 1.2329e-02 3.8700e-10 2.2387e-22
4.0750e+03 1.7692e-17 2.7991e-08 1.9707e-02 9.7382e-01 6.4714e-03 7.6998e-11 1.3498e-23
4.2750e+03 4.0121e-17 5.9226e-08 3.1684e-02 9.6502e-01 3.2985e-03 1.4404e-11 7.3639e-25
4.4750e+03 8.5847e-17 1.1885e-07 4.9145e-02 9.4912e-01 1.7311e-03 2.9255e-12 4.6538e-26
4.6750e+03 1.7736e-16 2.3081e-07 7.4422e-02 9.2466e-01 9.1654e-04 6.1523e-13 3.1441e-27
4.8750e+03 3.4697e-16 4.2657e-07 1.0883e-01 8.9067e-01 4.9459e-04 1.3774e-13 2.3848e-28
5.0750e+03 6.6576e-16 7.7314e-07 1.5623e-01 8.4351e-01 2.6265e-04 3.0363e-14 1.7824e-29
5.2750e+03 1.2508e-15 1.3713e-06 2.1935e-01 7.8051e-01 1.3592e-04 6.4896e-15 1.2840e-30
5.4750e+03 2.3360e-15 2.4086e-06 3.0219e-01 6.9774e-01 6.6451e-05 1.2669e-15 8.1069e-32
5.6750e+03 4.2559e-15 4.1187e-06 4.0286e-01 5.9711e-01 3.0599e-05 2.2706e-16 4.5551e-33
5.8750e+03 7.3919e-15 6.7224e-06 5.1272e-01 4.8726e-01 1.3384e-05 3.8364e-17 2.3897e-34
6.0750e+03 1.2708e-14 1.0792e-05 6.2935e-01 3.7063e-01 5.1974e-06 5.3429e-18 9.4361e-36
6.2750e+03 2.1643e-14 1.7038e-05 7.4104e-01 2.5894e-01 1.7417e-06 5.8381e-19 2.6014e-37
6.4750e+03 3.9231e-14 2.7934e-05 8.4453e-01 1.5544e-01 4.2448e-07 3.6094e-20 2.9869e-39
6.6750e+03 7.5966e-14 4.7484e-05 9.2162e-01 7.8328e-02 7.2239e-08 1.1830e-21 1.3000e-41
6.8750e+03 1.5982e-13 8.4077e-05 9.6632e-01 3.3591e-02 8.8798e-09 2.2108e-23 2.3822e-44
7.0750e+03 3.6573e-13 1.5484e-04 9.8698e-01 1.2870e-02 8.7225e-10 2.8380e-25 0.0000e+00
7.2750e+03 8.6630e-13 2.8806e-04 9.9495e-01 4.7663e-03 8.0909e-11 3.3628e-27 0.0000e+00
7.4750e+03 2.0666e-12 5.3529e-04 9.9771e-01 1.7586e-03 7.4974e-12 4.0183e-29 0.0000e+00
7.6750e+03 4.8311e-12 9.7897e-04 9.9836e-01 6.6411e-04 7.3473e-13 5.3384e-31 0.0000e+00
7.8750e+03 1.1270e-11 1.7865e-03 9.9796e-01 2.5153e-04 7.2452e-14 7.1781e-33 0.0000e+00
8.0750e+03 2.5774e-11 3.2129e-03 9.9669e-01 9.7524e-05 7.5488e-15 1.0699e-34 0.0000e+00
8.2750e+03 5.9273e-11 5.7967e-03 9.9417e-01 3.7582e-05 7.7525e-16 1.5545e-36 0.0000e+00
8.4750e+03 1.3896e-10 1.0595e-02 9.8939e-01 1.4125e-05 7.5098e-17 2.0298e-38 0.0000e+00
8.6750e+03 3.4665e-10 2.0215e-02 9.7978e-01 4.8997e-06 6.0338e-18 1.8783e-40 0.0000e+00
8.8750e+03 8.8489e-10 3.9180e-02 9.6082e-01 1.6147e-06 4.3306e-19 1.4167e-42 0.0000e+00
9.0750e+03 2.6131e-09 8.3746e-02 9.1625e-01 4.2292e-07 1.8559e-20 4.2039e-45 0.0000e+00
9.2750e+03 9.2606e-09 1.9966e-01 8.0034e-01 7.3909e-08 3.3835e-22 0.0000e+00 0.0000e+00
9.4750e+03 3.4178e-08 4.5887e-01 5.4113e-01 7.0113e-09 2.0158e-24 0.0000e+00 0.0000e+00
9.6750e+03 1.0435e-07 7.9272e-01 2.0728e-01 2.3807e-10 2.2232e-27 0.0000e+00 0.0000e+00
9.8750e+03 2.3422e-07 9.5202e-01 4.7981e-02 3.9474e-12 8.8533e-31 0.0000e+00 0.0000e+00
1.0075e+04 4.5722e-07 9.8990e-01 1.0103e-02 6.6411e-14 4.2349e-34 0.0000e+00 0.0000e+00
1.0275e+04 8.0171e-07 9.9747e-01 2.5311e-03 1.8572e-15 5.4097e-37 0.0000e+00 0.0000e+00
1.0475e+04 1.2784e-06 9.9922e-01 7.7843e-04 8.8745e-17 1.8739e-39 0.0000e+00 0.0000e+00
1.0675e+04 1.9107e-06 9.9972e-01 2.7644e-04 6.1318e-18 1.2833e-41 0.0000e+00 0.0000e+00
1.0875e+04 2.8365e-06 9.9990e-01 9.8891e-05 4.3136e-19 9.1084e-44 0.0000e+00 0.0000e+00
1.1075e+04 4.0985e-06 9.9996e-01 3.7417e-05 3.4954e-20 1.4013e-45 0.0000e+00 0.0000e+00
1.1275e+04 6.0817e-06 9.9998e-01 1.3126e-05 2.3287e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 9.4447e-06 9.9999e-01 4.0526e-06 1.1145e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 1.5570e-05 9.9998e-01 1.0545e-06 3.4195e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 2.8077e-05 9.9997e-01 2.1461e-07 5.5601e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 5.5826e-05 9.9994e-01 3.4395e-08 4.9281e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 1.0512e-04 9.9989e-01 6.4507e-09 6.5956e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 8.7257e-05 9.9991e-01 9.2547e-09 1.5963e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 1.0196e-04 9.9990e-01 5.6870e-09 4.4334e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 1.2164e-04 9.9988e-01 3.3217e-09 1.0821e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.4599e-04 9.9985e-01 1.9129e-09 2.5484e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 1.7503e-04 9.9983e-01 1.1044e-09 6.0424e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 2.0973e-04 9.9979e-01 6.3842e-10 1.4374e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 2.4748e-04 9.9975e-01 3.8321e-10 3.7645e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 2.8864e-04 9.9971e-01 2.3666e-10 1.0600e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 3.3927e-04 9.9966e-01 1.4332e-10 2.8393e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 3.5690e-04 9.9964e-01 1.1420e-10 1.5317e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 4.2352e-04 9.9958e-01 6.7474e-11 3.8519e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 5.1647e-04 9.9948e-01 3.7215e-11 8.1253e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 5.4450e-04 9.9946e-01 2.9468e-11 4.3125e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 6.1863e-04 9.9938e-01 1.9358e-11 1.4207e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 7.2161e-04 9.9928e-01 1.1897e-11 3.9479e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 8.1509e-04 9.9918e-01 7.9170e-12 1.3438e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 8.4375e-04 9.9916e-01 6.5541e-12 7.9873e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 9.8240e-04 9.9902e-01 4.0356e-12 2.2287e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 1.0586e-03 9.9894e-01 3.0174e-12 1.0211e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 1.1093e-03 9.9889e-01 2.4201e-12 5.5959e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 1.2899e-03 9.9871e-01 1.4906e-12 1.5612e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 1.3020e-03 9.9870e-01 1.3135e-12 1.0882e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 1.5884e-03 9.9841e-01 7.1412e-13 2.2051e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 1.6901e-03 9.9831e-01 5.4962e-13 1.0869e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 1.8725e-03 9.9813e-01 3.8106e-13 4.0992e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 2.0533e-03 9.9795e-01 2.7103e-13 1.6502e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 2.2454e-03 9.9775e-01 1.9394e-13 6.7444e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 2.4537e-03 9.9755e-01 1.3889e-13 2.7606e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 2.5685e-03 9.9743e-01 1.1114e-13 1.5022e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 2.7126e-03 9.9729e-01 8.6875e-14 7.6931e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 3.0334e-03 9.9697e-01 5.8415e-14 2.6765e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 3.3772e-03 9.9662e-01 3.9671e-14 9.5288e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 3.7515e-03 9.9625e-01 2.7061e-14 3.5032e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 3.9546e-03 9.9605e-01 2.1189e-14 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 4.5357e-03 9.9546e-01 1.3239e-14 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 4.2811e-03 9.9572e-01 1.3915e-14 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 5.2377e-03 9.9476e-01 7.2966e-15 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 6.1170e-03 9.9388e-01 4.3221e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 6.9188e-03 9.9308e-01 2.7870e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 7.6818e-03 9.9232e-01 1.8884e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 8.1112e-03 9.9189e-01 1.4660e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 9.1990e-03 9.9080e-01 9.3671e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 1.0078e-02 9.8992e-01 6.5754e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 1.0675e-02 9.8933e-01 5.0587e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 1.2362e-02 9.8764e-01 3.0533e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 1.4612e-02 9.8539e-01 1.7432e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 1.4883e-02 9.8512e-01 1.4925e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 1.6359e-02 9.8364e-01 1.0393e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 1.8587e-02 9.8141e-01 6.6161e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 2.0425e-02 9.7957e-01 4.6130e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 2.0891e-02 9.7911e-01 3.9068e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 2.3761e-02 9.7624e-01 2.4828e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 2.9485e-02 9.7052e-01 1.2465e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 3.2414e-02 9.6759e-01 8.6845e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 3.4402e-02 9.6560e-01 6.6555e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 3.8510e-02 9.6149e-01 4.4130e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 3.9764e-02 9.6024e-01 3.6430e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 4.0813e-02 9.5919e-01 3.0566e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 4.3178e-02 9.5682e-01 2.3617e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 4.7789e-02 9.5221e-01 1.6121e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 4.8986e-02 9.5101e-01 1.3570e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 5.2239e-02 9.4776e-01 1.0244e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 6.0182e-02 9.3982e-01 6.2426e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 6.2025e-02 9.3797e-01 5.1717e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 6.7638e-02 9.3236e-01 3.6590e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 6.6215e-02 9.3379e-01 3.4982e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 9.1587e-02 9.0841e-01 1.2557e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 1.0430e-01 8.9570e-01 7.7480e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 9.2675e-02 9.0733e-01 9.8500e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 8.7131e-02 9.1287e-01 1.0599e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 1.0247e-01 8.9753e-01 5.9683e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 1.2281e-01 8.7719e-01 3.1384e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 1.0774e-01 8.9226e-01 4.1790e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.1846e-01 8.8154e-01 2.8390e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.5470e-01 8.4530e-01 1.1251e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.6098e-01 8.3902e-01 8.9326e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.5159e-01 8.4841e-01 9.7374e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.8685e-01 8.1315e-01 4.4602e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.8443e-01 8.1557e-01 4.1957e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 2.0401e-01 7.9599e-01 2.6915e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 2.2101e-01 7.7899e-01 1.8372e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 1.6477e-01 8.3523e-01 4.4312e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 2.4369e-01 7.5631e-01 1.0507e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 2.4286e-01 7.5714e-01 9.5828e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 2.6768e-01 7.3232e-01 6.0094e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 2.8267e-01 7.1733e-01 4.3881e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 3.5290e-01 6.4710e-01 1.5740e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 3.9292e-01 6.0708e-01 8.6443e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 3.7785e-01 6.2215e-01 9.3642e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 4.0244e-01 5.9756e-01 6.2455e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 3.9205e-01 6.0795e-01 6.3828e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 2.7972e-01 7.2028e-01 2.4412e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 4.6557e-01 5.3443e-01 2.1349e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 5.2336e-01 4.7664e-01 9.5757e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 4.7825e-01 5.2175e-01 1.4874e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 5.6679e-01 4.3321e-01 4.5407e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 5.3731e-01 4.6269e-01 5.8969e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 5.1228e-01 4.8772e-01 7.2079e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 6.3471e-01 3.6529e-01 1.3686e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 6.8023e-01 3.1977e-01 6.4796e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 7.3602e-01 2.6398e-01 2.4356e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 7.3964e-01 2.6036e-01 2.0634e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 7.4882e-01 2.5118e-01 1.5872e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 7.3795e-01 2.6205e-01 1.7214e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 7.0897e-01 2.9103e-01 2.4810e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 7.6504e-01 2.3496e-01 8.6775e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 7.8318e-01 2.1682e-01 5.5495e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 8.1064e-01 1.8936e-01 2.8428e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 8.2585e-01 1.7415e-01 1.8183e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 8.7127e-01 1.2873e-01 4.9303e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 8.7221e-01 1.2779e-01 4.3137e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 8.2519e-01 1.7481e-01 1.3479e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 8.9570e-01 1.0430e-01 1.5971e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 9.0726e-01 9.2744e-02 9.2008e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 9.2795e-01 7.2052e-02 3.2101e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 8.8411e-01 1.1589e-01 1.7468e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 9.0825e-01 9.1752e-02 6.4455e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 9.0717e-01 9.2834e-02 6.0661e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 9.2199e-01 7.8015e-02 2.8375e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 8.2757e-01 1.7243e-01 5.5029e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 9.2234e-01 7.7657e-02 2.2604e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 9.4335e-01 5.6653e-02 6.3126e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 9.3716e-01 6.2845e-02 8.3345e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 9.4864e-01 5.1364e-02 3.5675e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 9.5596e-01 4.4035e-02 1.8281e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 9.4235e-01 5.7647e-02 4.4198e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 9.1261e-01 8.7393e-02 1.8748e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 9.5626e-01 4.3738e-02 1.3009e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 9.5567e-01 4.4334e-02 1.2303e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 9.4897e-01 5.1028e-02 1.8530e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 9.5622e-01 4.3777e-02 9.5186e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 9.6875e-01 3.1249e-02 2.5168e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 9.7934e-01 2.0661e-02 5.0946e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 9.7590e-01 2.4097e-02 7.9769e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 9.6766e-01 3.2339e-02 2.0781e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 9.8397e-01 1.6033e-02 1.4948e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 9.9451e-01 5.4906e-03 2.9174e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 9.9833e-01 1.6679e-03 3.7563e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 9.9973e-01 2.6989e-04 5.1585e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 9.9996e-01 3.8539e-05 4.4416e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 12.5335
#NVEL: 202
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
8.7500e+01 1.9459e-21 2.2480e-12 1.6392e-05 1.1206e-01 8.8724e-01 6.7667e-04 1.2684e-10
2.7500e+02 9.4144e-22 1.4130e-12 1.2677e-05 1.0124e-01 8.9803e-01 7.1153e-04 1.3108e-10
