#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 81
#vel_mid[km/s] s0 s1 s2 s3
38750.00 1.1063e-10 1.6560e-04 4.6264e-02 9.5357e-01
39250.00 8.6635e-11 1.4198e-04 4.0406e-02 9.5945e-01
39750.00 7.1993e-11 1.2075e-04 3.5253e-02 9.6463e-01
40250.00 5.6741e-11 9.0634e-05 3.0713e-02 9.6920e-01
#TIME: 284.55
#NVEL 81
#vel_mid[km/s] s0 s1 s2 s3
250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 1.8420e-08 5.4547e-03 6.8206e-01 3.1248e-01
7250.00 2.2128e-08 6.2777e-03 6.8527e-01 3.0845e-01
7750.00 5.3259e-08 1.2248e-02 7.4097e-01 2.4679e-01
8250.00 2.5995e-07 3.7238e-02 7.8200e-01 1.8076e-01
8750.00 1.6193e-06 1.2337e-01 7.4230e-01 1.3432e-01
9250.00 5.5801e-06 2.4244e-01 6.6088e-01 9.6679e-02
9750.00 1.1416e-05 3.2740e-01 5.9669e-01 7.5895e-02
10250.00 1.8844e-05 4.1451e-01 5.2799e-01 5.7480e-02
10750.00 2.5925e-05 4.8621e-01 4.7150e-01 4.2260e-02
11250.00 2.8721e-05 5.2055e-01 4.4445e-01 3.4967e-02
11750.00 2.8669e-05 5.8355e-01 3.8908e-01 2.7339e-02
12250.00 2.5058e-05 5.6940e-01 4.0426e-01 2.6309e-02
12750.00 2.2726e-05 5.7485e-01 3.9725e-01 2.7868e-02
13250.00 2.1626e-05 5.5582e-01 4.1377e-01 3.0385e-02
13750.00 2.0553e-05 5.5300e-01 4.1388e-01 3.3101e-02
14250.00 1.8653e-05 5.0215e-01 4.5851e-01 3.9320e-02
14750.00 1.7144e-05 5.2447e-01 4.3556e-01 3.9954e-02
15250.00 1.5864e-05 4.5206e-01 5.0043e-01 4.7496e-02
15750.00 1.4344e-05 4.7046e-01 4.7835e-01 5.1168e-02
16250.00 1.6054e-05 4.9719e-01 4.5643e-01 4.6370e-02
16750.00 1.5286e-05 4.7169e-01 4.7169e-01 5.6607e-02
17250.00 1.3538e-05 4.4009e-01 4.9388e-01 6.6013e-02
17750.00 1.1715e-05 3.7659e-01 5.4978e-01 7.3615e-02
18250.00 1.1862e-05 3.4527e-01 5.7322e-01 8.1496e-02
18750.00 5.7691e-06 1.1792e-01 4.7614e-01 4.0593e-01
19250.00 4.8322e-06 1.1278e-01 4.7211e-01 4.1510e-01
19750.00 7.9428e-06 2.9457e-01 6.0003e-01 1.0539e-01
20250.00 8.4495e-06 2.8769e-01 5.8392e-01 1.2838e-01
20750.00 5.7421e-06 2.5880e-01 5.7393e-01 1.6725e-01
21250.00 8.4104e-06 2.6646e-01 6.1418e-01 1.1935e-01
21750.00 6.7587e-06 1.7626e-01 5.2340e-01 3.0033e-01
22250.00 9.8843e-06 2.6167e-01 4.6100e-01 2.7733e-01
22750.00 6.6534e-06 2.4720e-01 4.5898e-01 2.9382e-01
23250.00 4.3750e-06 1.6710e-01 5.3329e-01 2.9961e-01
23750.00 2.3816e-06 1.0998e-01 4.8776e-01 4.0226e-01
24250.00 5.5392e-06 2.7223e-01 5.6180e-01 1.6596e-01
24750.00 4.0747e-06 2.2407e-01 5.6072e-01 2.1520e-01
25250.00 3.1168e-06 1.8260e-01 5.2110e-01 2.9629e-01
25750.00 1.1398e-06 6.7481e-02 4.2592e-01 5.0659e-01
26250.00 1.8482e-06 1.5546e-01 5.6244e-01 2.8210e-01
26750.00 6.5975e-07 5.2385e-02 3.5607e-01 5.9155e-01
27250.00 3.4905e-07 3.4349e-02 3.4349e-01 6.2216e-01
27750.00 3.4962e-07 5.9273e-02 4.7524e-01 4.6548e-01
28250.00 2.3531e-07 4.6423e-02 4.4381e-01 5.0977e-01
28750.00 1.8520e-07 3.6838e-02 4.1317e-01 5.4999e-01
29250.00 1.3654e-07 2.8785e-02 3.8033e-01 5.9088e-01
29750.00 1.0270e-07 2.2916e-02 3.5044e-01 6.2665e-01
30250.00 7.7065e-08 1.8431e-02 3.2277e-01 6.5880e-01
30750.00 5.6350e-08 1.4808e-02 2.9650e-01 6.8869e-01
31250.00 3.9088e-08 1.1795e-02 2.7011e-01 7.1809e-01
31750.00 2.6030e-08 9.3525e-03 2.4520e-01 7.4544e-01
32250.00 1.6513e-08 7.4122e-03 2.3021e-01 7.6238e-01
32750.00 1.2777e-08 5.6455e-03 1.9969e-01 7.9466e-01
33250.00 1.8024e-09 8.7468e-04 1.8629e-01 8.1284e-01
33750.00 7.6239e-10 3.8023e-04 1.6633e-01 8.3329e-01
34250.00 5.1223e-10 3.0003e-04 1.4800e-01 8.5170e-01
34750.00 3.4485e-10 2.3580e-04 1.3119e-01 8.6858e-01
35250.00 1.6758e-10 1.2782e-04 1.1616e-01 8.8371e-01
35750.00 1.3708e-10 1.1315e-04 1.0259e-01 8.9730e-01
36250.00 1.8102e-10 1.5622e-04 9.0425e-02 9.0942e-01
36750.00 1.2411e-10 1.2203e-04 7.9558e-02 9.2032e-01
37250.00 8.2906e-11 9.5244e-05 6.9918e-02 9.2999e-01
37750.00 6.0548e-11 7.4182e-05 6.1320e-02 9.3861e-01
38250.00 4.4446e-11 5.7593e-05 5.3695e-02 9.4625e-01
38750.00 4.7196e-11 6.4639e-05 4.6924e-02 9.5301e-01
39250.00 7.9045e-11 1.2294e-04 4.0975e-02 9.5890e-01
39750.00 5.5354e-11 1.0944e-04 3.5737e-02 9.6415e-01
40250.00 5.5089e-11 9.1307e-05 3.1153e-02 9.6876e-01
#TIME: 288.64
#NVEL 81
#vel_mid[km/s] s0 s1 s2 s3
250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 1.9660e-08 5.7045e-03 6.7803e-01 3.1626e-01
7250.00 2.4029e-08 6.8612e-03 6.8577e-01 3.0737e-01
7750.00 5.0617e-08 1.1255e-02 7.4374e-01 2.4501e-01
8250.00 2.3582e-07 3.2852e-02 7.8681e-01 1.8034e-01
8750.00 1.4850e-06 1.2220e-01 7.4685e-01 1.3094e-01
9250.00 5.4552e-06 2.4309e-01 6.5723e-01 9.9671e-02
9750.00 1.1390e-05 3.4481e-01 5.8120e-01 7.3979e-02
10250.00 1.8129e-05 4.2098e-01 5.2305e-01 5.5955e-02
10750.00 2.4701e-05 4.7947e-01 4.7613e-01 4.4377e-02
11250.00 2.8458e-05 5.3396e-01 4.3180e-01 3.4212e-02
11750.00 2.8839e-05 5.8894e-01 3.8378e-01 2.7250e-02
12250.00 2.4082e-05 5.9037e-01 3.8382e-01 2.5790e-02
12750.00 2.1926e-05 5.8383e-01 3.8968e-01 2.6469e-02
13250.00 2.1025e-05 5.7130e-01 3.9946e-01 2.9217e-02
13750.00 1.8176e-05 5.5015e-01 4.1649e-01 3.3344e-02
14250.00 2.0752e-05 5.3286e-01 4.3235e-01 3.4766e-02
14750.00 1.9701e-05 5.4845e-01 4.1521e-01 3.6322e-02
15250.00 1.8593e-05 4.9911e-01 4.5783e-01 4.3040e-02
15750.00 1.6681e-05 5.1087e-01 4.4248e-01 4.6634e-02
16250.00 1.8606e-05 5.0096e-01 4.5022e-01 4.8798e-02
16750.00 1.4234e-05 3.9022e-01 5.3809e-01 7.1682e-02
17250.00 1.4506e-05 4.6972e-01 4.6972e-01 6.0542e-02
17750.00 8.0399e-06 2.5132e-01 6.6317e-01 8.5495e-02
18250.00 1.3789e-05 4.4713e-01 4.8459e-01 6.8265e-02
18750.00 7.3640e-06 2.5383e-01 6.4737e-01 9.8787e-02
19250.00 5.1905e-06 1.2729e-01 4.3956e-01 4.3315e-01
19750.00 9.3469e-06 3.5615e-01 5.4382e-01 1.0003e-01
20250.00 1.1204e-05 3.6816e-01 5.1311e-01 1.1872e-01
20750.00 1.2902e-05 4.2618e-01 4.9565e-01 7.8157e-02
21250.00 7.0927e-06 2.0973e-01 4.0058e-01 3.8968e-01
21750.00 3.5702e-06 1.0637e-01 4.9121e-01 4.0242e-01
22250.00 3.7812e-06 1.1126e-01 5.0696e-01 3.8177e-01
22750.00 5.8374e-06 2.0370e-01 4.3380e-01 3.6250e-01
23250.00 8.6649e-06 3.0265e-01 5.4410e-01 1.5323e-01
23750.00 7.5338e-06 2.9171e-01 5.5145e-01 1.5683e-01
24250.00 1.9049e-06 9.1715e-02 4.5778e-01 4.5050e-01
24750.00 2.7405e-06 1.3512e-01 5.1528e-01 3.4959e-01
25250.00 1.7943e-06 9.0474e-02 4.6825e-01 4.4128e-01
25750.00 3.1481e-06 1.7107e-01 4.7180e-01 3.5713e-01
26250.00 7.2851e-07 5.7232e-02 4.3306e-01 5.0970e-01
26750.00 2.0733e-06 1.2540e-01 5.1783e-01 3.5676e-01
27250.00 5.3291e-07 4.0394e-02 3.6146e-01 5.9815e-01
27750.00 3.5114e-07 5.5737e-02 4.6646e-01 4.7781e-01
28250.00 2.4990e-07 4.6298e-02 4.4331e-01 5.1039e-01
28750.00 1.8104e-07 3.8170e-02 4.1782e-01 5.4401e-01
29250.00 1.2874e-07 3.2591e-02 3.9715e-01 5.7026e-01
29750.00 9.0836e-08 2.6017e-02 3.6749e-01 6.0649e-01
30250.00 7.2905e-08 2.0885e-02 3.3887e-01 6.4025e-01
30750.00 4.6974e-08 1.5372e-02 3.0080e-01 6.8383e-01
31250.00 3.9052e-08 1.2160e-02 2.7397e-01 7.1387e-01
31750.00 2.7760e-08 9.6208e-03 2.4876e-01 7.4162e-01
32250.00 1.9922e-08 8.1666e-03 2.3290e-01 7.5893e-01
32750.00 1.5119e-08 6.1274e-03 2.0990e-01 7.8398e-01
33250.00 1.0825e-08 4.6180e-03 1.8812e-01 8.0726e-01
33750.00 7.9806e-09 3.5216e-03 1.6816e-01 8.2832e-01
34250.00 6.0880e-09 2.7971e-03 1.4977e-01 8.4743e-01
34750.00 4.0649e-09 2.1015e-03 1.3300e-01 8.6490e-01
35250.00 2.3264e-09 1.5113e-03 1.1788e-01 8.8061e-01
35750.00 4.5180e-10 3.3843e-04 1.0430e-01 8.9536e-01
36250.00 1.3465e-10 1.1794e-04 9.1971e-02 9.0791e-01
36750.00 9.3916e-11 9.3821e-05 8.0944e-02 9.1896e-01
37250.00 6.8795e-11 7.4584e-05 7.1082e-02 9.2884e-01
37750.00 4.7385e-11 5.9096e-05 6.2318e-02 9.3762e-01
38250.00 3.5984e-11 4.6711e-05 5.4569e-02 9.4538e-01
38750.00 5.1262e-11 7.7249e-05 4.7706e-02 9.5222e-01
39250.00 2.4682e-11 3.5454e-05 4.1635e-02 9.5833e-01
39750.00 1.9648e-11 2.7403e-05 3.6329e-02 9.6364e-01
40250.00 1.1969e-11 2.1127e-05 3.1638e-02 9.6834e-01
#TIME: 292.79
#NVEL 81
#vel_mid[km/s] s0 s1 s2 s3
250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 2.0405e-08 5.7725e-03 6.7935e-01 3.1488e-01
7250.00 2.5168e-08 6.9168e-03 6.9670e-01 2.9638e-01
7750.00 5.2117e-08 1.1547e-02 7.5404e-01 2.3442e-01
8250.00 2.4244e-07 3.3435e-02 7.8834e-01 1.7823e-01
8750.00 1.4729e-06 1.1452e-01 7.4994e-01 1.3554e-01
9250.00 5.3311e-06 2.5590e-01 6.4842e-01 9.5676e-02
9750.00 1.0669e-05 3.3599e-01 5.8862e-01 7.5379e-02
10250.00 1.7092e-05 4.0245e-01 5.3993e-01 5.7608e-02
10750.00 2.3698e-05 4.9165e-01 4.6484e-01 4.3489e-02
11250.00 2.8086e-05 5.4311e-01 4.2397e-01 3.2894e-02
11750.00 2.8587e-05 5.9945e-01 3.7509e-01 2.5431e-02
12250.00 2.2728e-05 5.8603e-01 3.8878e-01 2.5166e-02
12750.00 2.0836e-05 5.8053e-01 3.9301e-01 2.6437e-02
13250.00 2.0866e-05 5.9749e-01 3.7552e-01 2.6968e-02
13750.00 1.8294e-05 5.3764e-01 4.2925e-01 3.3088e-02
14250.00 1.9141e-05 5.3494e-01 4.3005e-01 3.4991e-02
14750.00 1.7175e-05 4.9029e-01 4.6806e-01 4.1640e-02
15250.00 1.8477e-05 4.8141e-01 4.7477e-01 4.3802e-02
15750.00 1.8050e-05 4.8994e-01 4.6433e-01 4.5714e-02
16250.00 1.7530e-05 4.3425e-01 5.1222e-01 5.3515e-02
16750.00 1.5388e-05 3.9795e-01 5.4142e-01 6.0610e-02
17250.00 1.3306e-05 3.6489e-01 5.6810e-01 6.7000e-02
17750.00 1.7006e-05 4.4273e-01 4.8613e-01 7.1117e-02
18250.00 1.5908e-05 4.3347e-01 4.8922e-01 7.7293e-02
18750.00 1.7695e-05 3.3956e-01 3.2759e-01 3.3283e-01
19250.00 9.9023e-06 2.9795e-01 5.9238e-01 1.0966e-01
19750.00 8.1988e-06 1.6803e-01 5.1477e-01 3.1720e-01
20250.00 1.0624e-05 3.8653e-01 5.2050e-01 9.2960e-02
20750.00 3.3974e-06 1.0072e-01 4.6177e-01 4.3750e-01
21250.00 4.6758e-06 1.4562e-01 5.0662e-01 3.4775e-01
21750.00 4.9185e-06 1.6191e-01 5.0035e-01 3.3774e-01
22250.00 4.6108e-06 1.6628e-01 5.2318e-01 3.1053e-01
22750.00 2.8011e-06 1.1421e-01 4.2301e-01 4.6278e-01
23250.00 3.5096e-06 1.3079e-01 4.2676e-01 4.4244e-01
23750.00 3.2257e-06 1.6382e-01 3.8208e-01 4.5410e-01
24250.00 3.5002e-06 1.8443e-01 5.7742e-01 2.3814e-01
24750.00 2.5966e-06 1.4572e-01 4.5365e-01 4.0063e-01
25250.00 2.5517e-06 1.3230e-01 4.1525e-01 4.5245e-01
25750.00 1.4584e-06 8.6404e-02 3.4867e-01 5.6493e-01
26250.00 2.4334e-06 1.3163e-01 5.0567e-01 3.6270e-01
26750.00 4.7229e-07 2.8372e-02 4.8632e-01 4.8530e-01
27250.00 6.8974e-07 4.2992e-02 3.6862e-01 5.8838e-01
27750.00 5.8642e-07 6.4777e-02 4.8588e-01 4.4934e-01
28250.00 3.3859e-07 5.0163e-02 4.5360e-01 4.9624e-01
28750.00 2.4323e-07 4.0059e-02 4.2421e-01 5.3573e-01
29250.00 1.7445e-07 3.2006e-02 3.9441e-01 5.7358e-01
29750.00 1.2623e-07 2.5538e-02 3.6473e-01 6.0973e-01
30250.00 7.9657e-08 2.0174e-02 3.3449e-01 6.4534e-01
30750.00 5.8430e-08 1.5990e-02 3.0607e-01 6.7794e-01
31250.00 3.8906e-08 1.2543e-02 2.7794e-01 7.0951e-01
31750.00 2.9698e-08 9.9054e-03 2.5259e-01 7.3750e-01
32250.00 2.2236e-08 8.4039e-03 2.3608e-01 7.5551e-01
32750.00 1.4583e-08 6.6279e-03 2.1285e-01 7.8052e-01
33250.00 1.0016e-08 5.1339e-03 1.9092e-01 8.0395e-01
33750.00 6.3476e-09 3.7320e-03 1.7085e-01 8.2541e-01
34250.00 4.5276e-09 2.8766e-03 1.5214e-01 8.4498e-01
34750.00 3.6125e-09 2.2393e-03 1.3521e-01 8.6256e-01
35250.00 2.6453e-09 1.6956e-03 1.1977e-01 8.7853e-01
35750.00 1.9573e-09 1.3234e-03 1.0587e-01 8.9281e-01
36250.00 1.5480e-09 1.0237e-03 9.3396e-02 9.0558e-01
36750.00 1.0210e-09 7.3801e-04 8.2208e-02 9.1705e-01
37250.00 6.2397e-10 5.2229e-04 7.2212e-02 9.2727e-01
37750.00 4.1507e-10 3.9020e-04 6.3329e-02 9.3628e-01
38250.00 3.1739e-10 3.2863e-04 5.5493e-02 9.4418e-01
38750.00 3.8720e-11 4.2540e-05 4.8526e-02 9.5143e-01
39250.00 2.4816e-11 2.9769e-05 4.2374e-02 9.5760e-01
39750.00 1.6368e-11 2.3343e-05 3.6908e-02 9.6307e-01
40250.00 1.0584e-11 1.8293e-05 3.2150e-02 9.6783e-01
#TIME: 296.99
#NVEL 81
#vel_mid[km/s] s0 s1 s2 s3
250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 1.9781e-08 5.5666e-03 6.7690e-01 3.1754e-01
7250.00 2.6627e-08 7.2349e-03 6.9632e-01 2.9644e-01
7750.00 5.5887e-08 1.1788e-02 7.4488e-01 2.4333e-01
8250.00 2.3993e-07 3.2905e-02 7.8969e-01 1.7740e-01
8750.00 1.6142e-06 1.2828e-01 7.4424e-01 1.2748e-01
9250.00 5.2501e-06 2.4855e-01 6.5551e-01 9.5943e-02
9750.00 1.1504e-05 3.4485e-01 5.8238e-01 7.2765e-02
10250.00 1.9539e-05 4.2251e-01 5.2157e-01 5.5897e-02
10750.00 2.4671e-05 4.8674e-01 4.7147e-01 4.1767e-02
11250.00 3.2245e-05 5.6667e-01 4.0296e-01 3.0340e-02
11750.00 3.0116e-05 6.1492e-01 3.6023e-01 2.4821e-02
12250.00 2.5034e-05 5.8780e-01 3.8771e-01 2.4464e-02
12750.00 2.3704e-05 5.7814e-01 3.9625e-01 2.5581e-02
13250.00 2.5029e-05 6.1261e-01 3.6231e-01 2.5052e-02
13750.00 2.1827e-05 5.8022e-01 3.9067e-01 2.9094e-02
14250.00 2.1025e-05 5.6129e-01 4.0643e-01 3.2257e-02
14750.00 1.8869e-05 5.0944e-01 4.5424e-01 3.6300e-02
15250.00 2.0809e-05 5.5666e-01 4.0633e-01 3.6997e-02
15750.00 1.7650e-05 5.1301e-01 4.4307e-01 4.3904e-02
16250.00 1.6323e-05 4.5930e-01 4.9020e-01 5.0478e-02
16750.00 2.2102e-05 4.1608e-01 2.6351e-01 3.2040e-01
17250.00 1.2022e-05 3.7195e-01 5.5946e-01 6.8580e-02
17750.00 2.1999e-05 3.9819e-01 2.8213e-01 3.1965e-01
18250.00 1.8781e-05 4.5227e-01 4.7440e-01 7.3309e-02
18750.00 1.5294e-05 4.0660e-01 5.0876e-01 8.4622e-02
19250.00 1.7165e-05 3.6544e-01 3.4386e-01 2.9069e-01
19750.00 1.9593e-05 3.8617e-01 3.3894e-01 2.7487e-01
20250.00 1.0041e-05 3.0824e-01 5.9221e-01 9.9540e-02
20750.00 1.4889e-05 4.1382e-01 5.0525e-01 8.0920e-02
21250.00 1.3570e-05 4.1433e-01 4.9619e-01 8.9473e-02
21750.00 4.7863e-06 1.3728e-01 5.0146e-01 3.6126e-01
22250.00 1.1404e-05 3.3172e-01 4.1694e-01 2.5134e-01
22750.00 6.3423e-06 2.4223e-01 6.0403e-01 1.5374e-01
23250.00 8.8589e-06 3.3379e-01 5.4623e-01 1.1997e-01
23750.00 3.3349e-06 1.9121e-01 5.5175e-01 2.5704e-01
24250.00 5.2397e-06 2.7934e-01 5.6019e-01 1.6047e-01
24750.00 1.8978e-06 1.0768e-01 4.8491e-01 4.0740e-01
25250.00 1.7039e-06 9.3553e-02 4.6777e-01 4.3868e-01
25750.00 6.6134e-07 3.5905e-02 4.2860e-01 5.3550e-01
26250.00 4.5675e-07 2.6829e-02 4.0864e-01 5.6453e-01
26750.00 4.2701e-07 2.5801e-02 4.3863e-01 5.3557e-01
27250.00 4.8457e-07 3.2123e-02 4.4937e-01 5.1850e-01
27750.00 9.8202e-07 9.9681e-02 5.3342e-01 3.6690e-01
28250.00 3.3033e-07 5.1589e-02 4.5711e-01 4.9131e-01
28750.00 2.0747e-07 3.9698e-02 4.2261e-01 5.3769e-01
29250.00 1.6024e-07 3.1582e-02 3.9245e-01 5.7597e-01
29750.00 1.1695e-07 2.5549e-02 3.6455e-01 6.0990e-01
30250.00 8.9773e-08 2.0581e-02 3.3662e-01 6.4280e-01
30750.00 6.4721e-08 1.6247e-02 3.0722e-01 6.7653e-01
31250.00 5.5128e-08 1.3004e-02 2.8087e-01 7.0613e-01
31750.00 4.4930e-08 1.0415e-02 2.5647e-01 7.3311e-01
32250.00 3.1963e-08 8.8291e-03 2.3955e-01 7.5162e-01
32750.00 2.0599e-08 6.8662e-03 2.1613e-01 7.7700e-01
33250.00 1.3826e-08 5.2261e-03 1.9380e-01 8.0098e-01
33750.00 8.4672e-09 3.8814e-03 1.7355e-01 8.2257e-01
34250.00 4.9435e-09 2.7904e-03 1.5485e-01 8.4236e-01
34750.00 3.0575e-09 2.0587e-03 1.3750e-01 8.6044e-01
35250.00 2.1491e-09 1.5848e-03 1.2184e-01 8.7658e-01
35750.00 1.4335e-09 1.1742e-03 1.0773e-01 8.9110e-01
36250.00 9.1953e-10 8.9274e-04 9.5045e-02 9.0406e-01
36750.00 6.6890e-10 7.3491e-04 8.3665e-02 9.1560e-01
37250.00 5.3555e-10 5.7677e-04 7.3519e-02 9.2590e-01
37750.00 4.4723e-10 4.7795e-04 6.4470e-02 9.3505e-01
38250.00 2.9869e-10 3.5728e-04 5.6461e-02 9.4318e-01
38750.00 2.1265e-10 2.5134e-04 4.9363e-02 9.5039e-01
39250.00 1.4817e-10 1.8968e-04 4.3113e-02 9.5670e-01
39750.00 1.1534e-10 1.4314e-04 3.7579e-02 9.6228e-01
40250.00 9.8102e-11 1.0990e-04 3.2744e-02 9.6715e-01
#TIME: 301.26
#NVEL 81
#vel_mid[km/s] s0 s1 s2 s3
250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5750.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6250.00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6750.00 1.9379e-08 5.3648e-03 6.7975e-01 3.1488e-01
7250.00 2.5188e-08 6.7546e-03 6.7996e-01 3.1329e-01
7750.00 5.7763e-08 1.2375e-02 7.4044e-01 2.4719e-01
8250.00 2.6094e-07 3.5334e-02 7.8395e-01 1.8072e-01
8750.00 1.7494e-06 1.3232e-01 7.3834e-01 1.2934e-01
9250.00 5.7692e-06 2.5042e-01 6.5278e-01 9.6788e-02
9750.00 1.2613e-05 3.5144e-01 5.7652e-01 7.2030e-02
10250.00 1.9364e-05 4.2378e-01 5.2014e-01 5.6059e-02
10750.00 2.4015e-05 4.7264e-01 4.8364e-01 4.3698e-02
11250.00 3.4840e-05 5.5629e-01 4.1191e-01 3.1766e-02
11750.00 3.4406e-05 6.0095e-01 3.7474e-01 2.4267e-02
12250.00 3.0857e-05 6.0994e-01 3.6728e-01 2.2747e-02
12750.00 2.7907e-05 6.3036e-01 3.4715e-01 2.2470e-02
13250.00 2.3586e-05 5.9565e-01 3.7840e-01 2.5923e-02
13750.00 2.1930e-05 5.3188e-01 4.3812e-01 2.9974e-02
14250.00 2.6281e-05 5.5897e-01 4.0804e-01 3.2962e-02
14750.00 2.5200e-05 5.6107e-01 4.0552e-01 3.3383e-02
15250.00 2.0147e-05 5.1260e-01 4.4667e-01 4.0712e-02
15750.00 1.9108e-05 5.3980e-01 4.1999e-01 4.0184e-02
16250.00 1.9591e-05 3.6929e-01 2.4369e-01 3.8700e-01
16750.00 1.2880e-05 3.7814e-01 5.6222e-01 5.9623e-02
17250.00 1.7675e-05 4.6986e-01 4.7852e-01 5.1604e-02
17750.00 2.3351e-05 4.0152e-01 3.0935e-01 2.8911e-01
18250.00 1.4789e-05 4.4993e-01 4.8315e-01 6.6898e-02
