#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Fe0 Fe1 Fe2 Fe3 Fe4 Fe5
2.475e+09 1.000000e+00 8.445119e-09 3.994163e-46 2.172008e-134 2.263806e-306 0.000000e+00
2.525e+09 1.000000e+00 5.116438e-09 5.564428e-47 1.268984e-136 3.189175e-311 0.000000e+00
2.575e+09 1.000000e+00 2.623261e-09 4.205448e-48 1.583627e-139 1.667366e-317 0.000000e+00
2.625e+09 1.000000e+00 4.567286e-09 2.759463e-47 1.519904e-137 2.279465e-313 0.000000e+00
2.675e+09 1.000000e+00 4.338880e-09 1.982278e-47 5.530199e-138 2.144106e-314 0.000000e+00
2.725e+09 1.000000e+00 1.490268e-09 3.465967e-49 1.723441e-142 4.940656e-324 0.000000e+00
2.775e+09 1.000000e+00 3.228447e-10 1.117147e-51 7.512275e-149 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 7.441806e-10 2.049711e-50 9.654734e-146 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 4.244579e-10 2.278279e-51 3.176417e-148 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 1.531914e-09 2.155690e-49 2.557938e-143 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 1.533943e-09 1.875751e-49 1.508114e-143 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 1.158569e-09 5.829472e-50 6.641398e-145 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 1.287966e-09 7.426849e-50 1.022853e-144 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 6.054492e-09 1.832510e-47 9.155900e-139 7.076065e-317 0.000000e+00
3.175e+09 1.000000e+00 2.540808e-09 6.685381e-49 1.830730e-142 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 3.522393e-09 1.907519e-48 2.151280e-141 1.185758e-322 0.000000e+00
3.275e+09 1.000000e+00 5.153125e-09 6.614654e-48 4.125368e-140 5.109133e-320 0.000000e+00
3.325e+09 1.000000e+00 3.874149e-09 2.024914e-48 1.752381e-141 4.940656e-323 0.000000e+00
3.375e+09 1.000000e+00 3.733847e-09 1.533100e-48 7.279486e-142 4.940656e-324 0.000000e+00
3.425e+09 1.000000e+00 5.891314e-09 6.995675e-48 2.783029e-140 1.177852e-320 0.000000e+00
3.475e+09 1.000000e+00 2.260025e-09 1.842636e-49 2.456278e-144 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 5.060717e-09 3.016319e-48 2.345106e-141 3.952525e-323 0.000000e+00
3.575e+09 1.000000e+00 2.745478e-09 2.812657e-49 4.998854e-144 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 2.418595e-09 1.534790e-49 9.106431e-145 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 1.385544e-09 1.727176e-50 3.077497e-147 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 4.110960e-09 7.925051e-49 3.958048e-143 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 3.025824e-09 2.244436e-49 1.381683e-144 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 5.869214e-09 2.165229e-48 3.460633e-142 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 1.229953e-08 2.749827e-47 1.717939e-139 8.422337e-320 0.000000e+00
3.925e+09 1.000000e+00 7.939791e-09 4.853144e-48 1.834572e-141 4.940656e-324 0.000000e+00
3.975e+09 1.000000e+00 1.295827e-08 2.481849e-47 9.237642e-140 1.466881e-320 0.000000e+00
4.025e+09 1.000000e+00 5.942523e-09 1.263954e-48 4.335068e-143 0.000000e+00 0.000000e+00
#TIME: 153.108935
#NVEL: 81
#vel_mid[km/s] Fe0 Fe1 Fe2 Fe3 Fe4 Fe5
2.500e+07 5.533453e-01 4.466547e-01 1.175952e-16 6.725611e-59 3.897627e-144 5.697017e-266
7.500e+07 6.092141e-01 3.907859e-01 4.909849e-17 5.430461e-60 1.339419e-146 2.548418e-270
1.250e+08 6.394287e-01 3.605713e-01 2.742140e-17 9.480308e-61 2.414694e-148 1.993993e-273
1.750e+08 7.055125e-01 2.944875e-01 8.474065e-18 3.378295e-62 1.354210e-151 3.702970e-279
2.250e+08 7.460061e-01 2.539939e-01 3.542782e-18 2.724517e-63 4.496755e-154 1.511527e-283
2.750e+08 7.895714e-01 2.104286e-01 1.258213e-18 1.428649e-64 5.832185e-157 1.197580e-288
3.250e+08 8.365255e-01 1.634745e-01 3.448942e-19 3.786379e-66 1.706188e-160 7.074107e-295
3.750e+08 8.751496e-01 1.248504e-01 9.058469e-20 9.027710e-68 3.959429e-164 2.782452e-301
4.250e+08 9.077829e-01 9.221715e-02 2.117645e-20 1.591445e-69 4.751496e-168 3.459336e-308
4.750e+08 9.320810e-01 6.791895e-02 4.994736e-21 2.887408e-71 6.067854e-172 4.782089e-315
5.250e+08 9.519223e-01 4.807769e-02 1.016069e-21 3.558875e-73 3.331366e-176 1.531604e-322
5.750e+08 9.675510e-01 3.244899e-02 1.724700e-22 2.730685e-75 6.499121e-181 0.000000e+00
6.250e+08 9.773029e-01 2.269711e-02 3.416775e-23 3.155894e-77 3.096852e-185 0.000000e+00
6.750e+08 9.845703e-01 1.542969e-02 6.343533e-24 3.236697e-79 1.202689e-189 0.000000e+00
7.250e+08 9.927432e-01 7.256768e-03 5.129793e-25 7.721803e-82 4.402186e-195 0.000000e+00
7.750e+08 9.991523e-01 8.477358e-04 1.071249e-27 1.060107e-87 1.560003e-206 0.000000e+00
8.250e+08 9.999942e-01 5.795028e-06 2.227186e-34 4.775722e-103 1.679374e-237 0.000000e+00
8.750e+08 9.999998e-01 2.496456e-07 4.187325e-39 1.202894e-114 7.226906e-262 0.000000e+00
9.250e+08 1.000000e+00 2.585158e-08 1.240556e-42 1.843960e-123 1.431553e-280 0.000000e+00
9.750e+08 1.000000e+00 5.492921e-09 4.499173e-45 1.354568e-129 1.249377e-293 0.000000e+00
1.025e+09 1.000000e+00 1.144983e-09 1.430267e-47 6.628881e-136 4.206528e-307 0.000000e+00
1.075e+09 1.000000e+00 6.172835e-10 1.404044e-48 1.760064e-138 1.230880e-312 0.000000e+00
1.125e+09 1.000000e+00 5.371358e-10 7.700598e-49 3.453084e-139 3.338406e-314 0.000000e+00
1.175e+09 1.000000e+00 4.052875e-10 2.451181e-49 1.670074e-140 4.419796e-317 0.000000e+00
1.225e+09 1.000000e+00 2.084720e-10 1.887740e-50 2.204634e-143 2.470328e-323 0.000000e+00
1.275e+09 1.000000e+00 1.366961e-10 3.495785e-51 2.627673e-145 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 4.222798e-11 4.111649e-53 2.983879e-150 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 1.619248e-10 4.877788e-51 4.276549e-145 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 1.472286e-10 2.983792e-51 1.037198e-145 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 3.724964e-11 1.688975e-53 1.860486e-151 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 1.563551e-10 2.791567e-51 6.157862e-146 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 3.041009e-11 6.027448e-54 9.699700e-153 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 4.091851e-11 1.549027e-53 8.802691e-152 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 1.224932e-10 7.431719e-52 1.285793e-147 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 1.723984e-10 2.249205e-51 1.760997e-146 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 4.898506e-10 8.894274e-50 1.576687e-142 1.778636e-322 0.000000e+00
1.825e+09 1.000000e+00 5.592199e-10 1.250831e-49 3.122001e-142 6.225227e-322 0.000000e+00
1.875e+09 1.000000e+00 3.647832e-10 2.271229e-50 3.538192e-144 0.000000e+00 0.000000e+00
1.925e+09 1.000000e+00 8.245451e-10 3.885572e-49 3.823506e-141 8.634291e-320 0.000000e+00
1.975e+09 1.000000e+00 3.093222e-09 4.223210e-47 4.363753e-136 4.283343e-309 0.000000e+00
2.025e+09 1.000000e+00 6.594845e-10 1.288820e-49 1.660001e-142 6.916919e-323 0.000000e+00
2.075e+09 1.000000e+00 1.686005e-09 3.454026e-48 5.556650e-139 1.894786e-315 0.000000e+00
2.125e+09 1.000000e+00 4.431871e-10 2.259789e-50 1.442561e-144 0.000000e+00 0.000000e+00
2.175e+09 1.000000e+00 1.074992e-09 5.003924e-49 2.987806e-141 1.806798e-320 0.000000e+00
2.225e+09 1.000000e+00 1.179439e-09 6.084274e-49 4.097589e-141 2.878921e-320 0.000000e+00
2.275e+09 1.000000e+00 6.145316e-09 2.189183e-46 9.526859e-135 8.796787e-307 0.000000e+00
2.325e+09 1.000000e+00 9.678742e-09 9.936141e-46 3.601784e-133 1.645082e-303 0.000000e+00
2.375e+09 1.000000e+00 4.376723e-09 4.762742e-47 1.431243e-136 7.523678e-311 0.000000e+00
2.425e+09 1.000000e+00 6.028353e-09 1.327023e-46 1.584549e-135 1.027745e-308 0.000000e+00
2.475e+09 1.000000e+00 2.135329e-09 2.600548e-48 6.589721e-140 3.808989e-318 0.000000e+00
2.525e+09 1.000000e+00 2.364608e-09 3.269123e-48 9.822679e-140 7.243235e-318 0.000000e+00
2.575e+09 1.000000e+00 2.295656e-09 2.541747e-48 4.362147e-140 1.041866e-318 0.000000e+00
2.625e+09 1.000000e+00 2.868182e-09 4.966115e-48 1.976717e-139 2.121845e-317 0.000000e+00
2.675e+09 1.000000e+00 1.111039e-09 1.345425e-49 1.854962e-143 0.000000e+00 0.000000e+00
2.725e+09 1.000000e+00 3.580823e-10 1.853219e-51 3.149519e-148 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 4.153196e-10 2.762282e-51 7.222519e-148 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 4.394009e-10 2.936779e-51 7.050033e-148 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 4.831759e-10 3.597406e-51 9.841504e-148 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 1.347075e-10 2.899309e-53 4.300770e-153 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 3.561905e-10 8.851299e-52 2.012226e-149 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 1.204498e-09 6.608108e-50 8.924111e-145 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 1.207564e-09 5.773618e-50 5.314083e-145 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 1.526610e-09 1.178101e-49 2.687166e-144 0.000000e+00 0.000000e+00
3.175e+09 1.000000e+00 1.675999e-09 1.434708e-49 3.696496e-144 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 9.442640e-09 6.817373e-47 1.713447e-137 2.330396e-314 0.000000e+00
3.275e+09 1.000000e+00 2.462836e-09 4.404551e-49 4.396689e-143 0.000000e+00 0.000000e+00
3.325e+09 1.000000e+00 4.025378e-09 2.290555e-48 2.342375e-141 8.893182e-323 0.000000e+00
3.375e+09 1.000000e+00 4.263645e-09 2.446543e-48 2.314464e-141 6.916919e-323 0.000000e+00
3.425e+09 1.000000e+00 2.344152e-09 2.391049e-49 5.540799e-144 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 2.550465e-09 2.817933e-49 7.018504e-144 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 2.713093e-09 3.058678e-49 7.225375e-144 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 1.324110e-09 1.916941e-50 5.584649e-147 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 8.047105e-10 2.680480e-51 3.268723e-149 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 3.799750e-09 6.788692e-49 3.157000e-143 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 1.930875e-09 4.988215e-50 3.695584e-146 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 5.601550e-09 2.078938e-48 3.666610e-142 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 1.732142e-09 2.523299e-50 4.667652e-147 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 2.072597e-09 4.160632e-50 1.358800e-146 0.000000e+00 0.000000e+00
3.925e+09 1.000000e+00 4.641896e-09 6.779035e-49 1.273037e-143 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.421488e-08 3.413207e-47 2.013490e-139 7.509304e-320 0.000000e+00
4.025e+09 1.000000e+00 1.722310e-08 5.925628e-47 6.723453e-139 7.905594e-319 0.000000e+00
#TIME: 154.108935
#NVEL: 81
#vel_mid[km/s] Fe0 Fe1 Fe2 Fe3 Fe4 Fe5
2.500e+07 5.798401e-01 4.201599e-01 8.227515e-17 2.508103e-59 4.432537e-145 1.276318e-267
7.500e+07 6.219207e-01 3.780793e-01 4.051422e-17 3.170934e-60 4.047506e-147 3.119679e-271
1.250e+08 6.669233e-01 3.330767e-01 1.801445e-17 3.003223e-61 1.923295e-149 2.398718e-275
1.750e+08 7.149634e-01 2.850366e-01 7.110112e-18 2.069603e-62 4.542904e-152 5.430772e-280
2.250e+08 7.607443e-01 2.392557e-01 2.633899e-18 1.210050e-63 7.480417e-155 6.535257e-285
2.750e+08 8.051167e-01 1.948833e-01 8.743757e-19 5.313308e-65 6.587517e-158 2.636670e-290
3.250e+08 8.486260e-01 1.513740e-01 2.420431e-19 1.449199e-66 2.051421e-161 1.734964e-296
3.750e+08 8.817201e-01 1.182799e-01 7.061274e-20 4.572561e-68 8.770728e-165 1.977245e-302
4.250e+08 9.129798e-01 8.702015e-02 1.630816e-20 7.814902e-70 9.837150e-169 2.184139e-309
4.750e+08 9.362318e-01 6.376817e-02 3.779261e-21 1.354554e-71 1.136993e-172 2.536727e-316
5.250e+08 9.558563e-01 4.414366e-02 7.037432e-22 1.323211e-73 3.758598e-177 4.940656e-324
5.750e+08 9.695790e-01 3.042100e-02 1.303338e-22 1.278344e-75 1.212054e-181 0.000000e+00
6.250e+08 9.782526e-01 2.174736e-02 2.822898e-23 1.869279e-77 9.649287e-186 0.000000e+00
6.750e+08 9.860400e-01 1.396002e-02 4.183742e-24 1.065236e-79 1.046059e-190 0.000000e+00
7.250e+08 9.931001e-01 6.899889e-03 4.226449e-25 4.682068e-82 1.493679e-195 0.000000e+00
7.750e+08 9.992255e-01 7.745127e-04 7.973787e-28 5.252350e-88 3.665403e-207 0.000000e+00
8.250e+08 9.999961e-01 3.886724e-06 5.569496e-35 1.582128e-104 1.298679e-240 0.000000e+00
8.750e+08 9.999998e-01 1.713922e-07 1.059910e-39 3.757926e-116 4.441429e-265 0.000000e+00
9.250e+08 1.000000e+00 2.029089e-08 5.053128e-43 1.882747e-124 1.080390e-282 0.000000e+00
9.750e+08 1.000000e+00 4.348233e-09 1.886584e-45 1.484829e-130 1.094396e-295 0.000000e+00
1.025e+09 1.000000e+00 2.304395e-09 1.812073e-46 3.921231e-133 3.354565e-301 0.000000e+00
1.075e+09 1.000000e+00 7.934934e-10 3.459647e-48 1.677295e-137 1.473496e-310 0.000000e+00
1.125e+09 1.000000e+00 2.818595e-10 7.167405e-50 8.484440e-142 8.851186e-320 0.000000e+00
1.175e+09 1.000000e+00 1.515955e-10 6.609196e-51 1.801784e-144 0.000000e+00 0.000000e+00
1.225e+09 1.000000e+00 2.318574e-10 2.740431e-50 5.533533e-143 1.828043e-322 0.000000e+00
1.275e+09 1.000000e+00 1.282484e-10 2.723516e-51 1.372115e-145 0.000000e+00 0.000000e+00
1.325e+09 1.000000e+00 3.623583e-10 1.054793e-49 1.165770e-141 8.065128e-320 0.000000e+00
1.375e+09 1.000000e+00 8.546367e-11 4.629330e-52 1.102354e-147 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 1.213304e-10 1.446253e-51 1.635709e-146 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 2.098616e-10 9.306070e-51 1.501937e-144 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 3.518051e-11 1.167829e-53 6.024001e-152 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 2.293136e-10 9.662811e-51 1.159687e-144 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 3.178623e-10 2.765177e-50 1.378785e-143 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 1.223610e-10 7.283331e-52 1.197825e-147 0.000000e+00 0.000000e+00
1.725e+09 1.000000e+00 3.445863e-10 2.789300e-50 9.896941e-144 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 9.929398e-11 2.544918e-52 5.926345e-149 0.000000e+00 0.000000e+00
1.825e+09 1.000000e+00 1.980133e-10 2.757202e-51 2.025418e-146 0.000000e+00 0.000000e+00
1.875e+09 1.000000e+00 8.046939e-10 4.036009e-49 4.922399e-141 1.778982e-319 0.000000e+00
1.925e+09 1.000000e+00 1.157064e-09 1.319450e-48 8.180153e-140 5.799294e-317 0.000000e+00
1.975e+09 1.000000e+00 2.553038e-10 4.545968e-51 4.209242e-146 0.000000e+00 0.000000e+00
2.025e+09 1.000000e+00 3.846140e-10 1.764125e-50 1.078891e-144 0.000000e+00 0.000000e+00
2.075e+09 1.000000e+00 9.165377e-10 3.661318e-49 1.897759e-141 1.015799e-320 0.000000e+00
2.125e+09 1.000000e+00 2.716710e-09 1.682694e-47 2.471741e-137 4.919271e-312 0.000000e+00
2.175e+09 1.000000e+00 3.052161e-09 2.230577e-47 4.213533e-137 1.246001e-311 0.000000e+00
2.225e+09 1.000000e+00 3.254723e-09 2.443585e-47 4.441206e-137 1.132015e-311 0.000000e+00
2.275e+09 1.000000e+00 1.053295e-09 3.429838e-49 7.928925e-142 6.867512e-322 0.000000e+00
2.325e+09 1.000000e+00 3.722854e-10 6.618946e-51 3.147931e-146 0.000000e+00 0.000000e+00
2.375e+09 1.000000e+00 4.474575e-09 5.079939e-47 1.650301e-136 9.955384e-311 0.000000e+00
2.425e+09 1.000000e+00 3.829897e-09 2.494205e-47 2.301562e-137 1.212216e-312 0.000000e+00
2.475e+09 1.000000e+00 5.698547e-09 9.211977e-47 5.184118e-136 7.527913e-310 0.000000e+00
2.525e+09 1.000000e+00 2.236747e-09 2.625509e-48 5.540204e-140 2.086528e-318 0.000000e+00
2.575e+09 1.000000e+00 3.227309e-09 8.680273e-48 9.455206e-139 7.184702e-316 0.000000e+00
2.625e+09 1.000000e+00 1.324338e-09 2.903591e-49 1.509731e-142 4.940656e-324 0.000000e+00
2.675e+09 1.000000e+00 3.187444e-09 6.225171e-48 2.868971e-139 3.725539e-317 0.000000e+00
2.725e+09 1.000000e+00 4.301160e-10 3.565646e-51 1.608517e-147 0.000000e+00 0.000000e+00
2.775e+09 1.000000e+00 2.291863e-10 3.075946e-52 2.777788e-150 0.000000e+00 0.000000e+00
2.825e+09 1.000000e+00 3.851509e-10 1.786988e-51 1.977811e-148 0.000000e+00 0.000000e+00
2.875e+09 1.000000e+00 1.382055e-09 1.654578e-49 1.506863e-143 0.000000e+00 0.000000e+00
2.925e+09 1.000000e+00 7.230284e-10 1.340519e-50 2.232154e-146 0.000000e+00 0.000000e+00
2.975e+09 1.000000e+00 7.256335e-10 1.176908e-50 1.347140e-146 0.000000e+00 0.000000e+00
3.025e+09 1.000000e+00 5.466055e-10 3.608974e-51 5.711223e-148 0.000000e+00 0.000000e+00
3.075e+09 1.000000e+00 2.271084e-09 5.724834e-49 1.696284e-142 0.000000e+00 0.000000e+00
3.125e+09 1.000000e+00 2.879378e-09 1.179400e-48 8.778270e-142 2.470328e-323 0.000000e+00
3.175e+09 1.000000e+00 9.051997e-10 1.486975e-50 1.195929e-146 0.000000e+00 0.000000e+00
3.225e+09 1.000000e+00 3.146713e-09 1.223514e-48 6.750974e-142 9.881313e-324 0.000000e+00
3.275e+09 1.000000e+00 5.049572e-09 5.945710e-48 3.029252e-140 2.523193e-320 0.000000e+00
3.325e+09 1.000000e+00 1.862865e-09 1.354699e-49 1.849936e-144 0.000000e+00 0.000000e+00
3.375e+09 1.000000e+00 2.460540e-09 3.240942e-49 1.395226e-143 0.000000e+00 0.000000e+00
3.425e+09 1.000000e+00 2.568263e-09 3.282755e-49 1.206751e-143 0.000000e+00 0.000000e+00
3.475e+09 1.000000e+00 2.421449e-09 2.294205e-49 4.098257e-144 0.000000e+00 0.000000e+00
3.525e+09 1.000000e+00 1.941554e-09 8.877985e-50 3.140319e-145 0.000000e+00 0.000000e+00
3.575e+09 1.000000e+00 2.873097e-09 3.213185e-49 6.714109e-144 0.000000e+00 0.000000e+00
3.625e+09 1.000000e+00 2.563071e-09 1.835759e-49 1.373155e-144 0.000000e+00 0.000000e+00
3.675e+09 1.000000e+00 7.407237e-10 1.685229e-51 8.316014e-150 0.000000e+00 0.000000e+00
3.725e+09 1.000000e+00 2.379229e-09 1.050893e-49 2.365076e-145 0.000000e+00 0.000000e+00
3.775e+09 1.000000e+00 2.292073e-09 7.949716e-50 9.813590e-146 0.000000e+00 0.000000e+00
3.825e+09 1.000000e+00 3.326250e-09 2.655743e-49 1.695933e-144 0.000000e+00 0.000000e+00
3.875e+09 1.000000e+00 8.209039e-09 6.131341e-48 3.797446e-141 2.470328e-323 0.000000e+00
3.925e+09 1.000000e+00 6.918064e-09 2.845848e-48 4.601126e-142 0.000000e+00 0.000000e+00
3.975e+09 9.999979e-01 2.149402e-06 1.186537e-39 6.261651e-121 5.034666e-281 0.000000e+00
4.025e+09 1.000000e+00 8.977550e-09 5.479536e-48 1.662966e-141 0.000000e+00 0.000000e+00
#TIME: 155.108935
#NVEL: 81
#vel_mid[km/s] Fe0 Fe1 Fe2 Fe3 Fe4 Fe5
2.500e+07 6.400624e-01 3.599376e-01 3.567860e-17 2.583103e-60 3.049951e-147 2.174523e-271
7.500e+07 6.595595e-01 3.404405e-01 2.324365e-17 6.970817e-61 1.454012e-148 9.399543e-274
1.250e+08 6.783313e-01 3.216687e-01 1.487190e-17 1.759691e-61 5.856161e-150 2.973747e-276
1.750e+08 7.267137e-01 2.732863e-01 5.710424e-18 1.128399e-62 1.182164e-152 5.119307e-281
2.250e+08 7.668074e-01 2.331926e-01 2.297320e-18 8.234839e-64 3.156485e-155 1.428398e-285
2.750e+08 8.175836e-01 1.824164e-01 6.393885e-19 2.264978e-65 1.002113e-158 9.747968e-292
3.250e+08 8.576161e-01 1.423839e-01 1.822528e-19 6.690335e-67 3.713009e-162 8.675715e-298
3.750e+08 8.916754e-01 1.083246e-01 4.773369e-20 1.588923e-68 8.541922e-166 3.356924e-304
4.250e+08 9.143878e-01 8.561218e-02 1.495878e-20 6.093835e-70 5.585729e-169 8.000198e-310
4.750e+08 9.409250e-01 5.907500e-02 2.708124e-21 5.505981e-72 1.558617e-173 7.805338e-318
5.250e+08 9.585787e-01 4.142128e-02 5.329746e-22 6.228649e-74 7.095741e-178 0.000000e+00
5.750e+08 9.702994e-01 2.970057e-02 1.161350e-22 9.240516e-76 5.833089e-182 0.000000e+00
6.250e+08 9.797222e-01 2.027777e-02 2.090008e-23 8.295288e-78 1.601509e-186 0.000000e+00
6.750e+08 9.866107e-01 1.338930e-02 3.480798e-24 6.444318e-80 3.422882e-191 0.000000e+00
7.250e+08 9.937466e-01 6.253369e-03 2.954717e-25 1.901614e-82 2.190667e-196 0.000000e+00
7.750e+08 9.993628e-01 6.372370e-04 4.311544e-28 1.255747e-88 1.993141e-208 0.000000e+00
8.250e+08 9.999969e-01 3.076912e-06 2.441935e-35 2.047222e-105 1.724799e-242 0.000000e+00
8.750e+08 9.999999e-01 1.419119e-07 5.270264e-40 6.375742e-117 9.957023e-267 0.000000e+00
9.250e+08 1.000000e+00 1.739741e-08 2.839075e-43 4.320293e-125 4.579572e-284 0.000000e+00
9.750e+08 1.000000e+00 4.760401e-09 2.583857e-45 3.216337e-130 5.557144e-295 0.000000e+00
1.025e+09 1.000000e+00 1.310974e-09 2.271224e-47 2.044584e-135 4.435125e-306 0.000000e+00
1.075e+09 1.000000e+00 7.337739e-10 2.557602e-48 7.675474e-138 2.717043e-311 0.000000e+00
1.125e+09 1.000000e+00 4.235755e-10 3.128333e-49 3.421155e-140 2.299376e-316 0.000000e+00
1.175e+09 1.000000e+00 2.824398e-10 6.335182e-50 5.287574e-142 2.670919e-320 0.000000e+00
1.225e+09 1.000000e+00 2.010706e-10 1.601333e-50 1.398855e-143 9.881313e-324 0.000000e+00
1.275e+09 1.000000e+00 2.075177e-10 1.559028e-50 1.097140e-143 4.940656e-324 0.000000e+00
1.325e+09 1.000000e+00 6.837930e-11 2.324152e-52 2.266884e-148 0.000000e+00 0.000000e+00
1.375e+09 1.000000e+00 1.233330e-10 1.743940e-51 3.068319e-146 0.000000e+00 0.000000e+00
1.425e+09 1.000000e+00 7.369503e-11 2.294658e-52 1.541549e-148 0.000000e+00 0.000000e+00
1.475e+09 1.000000e+00 7.174648e-11 1.802307e-52 7.023918e-149 0.000000e+00 0.000000e+00
1.525e+09 1.000000e+00 7.717185e-11 2.038845e-52 8.033411e-149 0.000000e+00 0.000000e+00
1.575e+09 1.000000e+00 7.333697e-11 1.465680e-52 2.927344e-149 0.000000e+00 0.000000e+00
1.625e+09 1.000000e+00 4.578736e-11 2.263577e-53 2.202781e-151 0.000000e+00 0.000000e+00
1.675e+09 1.000000e+00 4.410126e-10 7.811045e-50 1.554888e-142 2.519735e-322 0.000000e+00
1.725e+09 1.000000e+00 2.423272e-10 7.569177e-51 3.613369e-145 0.000000e+00 0.000000e+00
1.775e+09 1.000000e+00 4.966345e-10 9.055814e-50 1.585462e-142 1.729230e-322 0.000000e+00
