#NTIMES: 1357
#time[d] Lbol[erg/s] Edep[erg/s]
8.560050e+00 8.8370e+42 2.2250e+43
8.625818e+00 8.9560e+42 2.2140e+43
8.691406e+00 9.0740e+42 2.2030e+43
8.741578e+00 9.1650e+42 2.1940e+43
8.784687e+00 9.2410e+42 2.1870e+43
8.823717e+00 9.3100e+42 2.1800e+43
8.860058e+00 9.3730e+42 2.1740e+43
8.894502e+00 9.4330e+42 2.1680e+43
8.927552e+00 9.4890e+42 2.1620e+43
8.993322e+00 9.6020e+42 2.1510e+43
9.059005e+00 9.7130e+42 2.1400e+43
9.108896e+00 9.7980e+42 2.1320e+43
9.151697e+00 9.8700e+42 2.1250e+43
9.190432e+00 9.9330e+42 2.1180e+43
9.226498e+00 9.9930e+42 2.1120e+43
9.260686e+00 1.0050e+43 2.1070e+43
9.293499e+00 1.0100e+43 2.1010e+43
9.358795e+00 1.0210e+43 2.0910e+43
9.425554e+00 1.0310e+43 2.0800e+43
9.475814e+00 1.0390e+43 2.0720e+43
9.518829e+00 1.0460e+43 2.0650e+43
9.557721e+00 1.0520e+43 2.0590e+43
9.593920e+00 1.0570e+43 2.0530e+43
9.628231e+00 1.0630e+43 2.0470e+43
9.661162e+00 1.0670e+43 2.0420e+43
9.726695e+00 1.0770e+43 2.0320e+43
9.794030e+00 1.0870e+43 2.0220e+43
9.844430e+00 1.0940e+43 2.0130e+43
9.887511e+00 1.1010e+43 2.0070e+43
9.926451e+00 1.1060e+43 2.0010e+43
9.962693e+00 1.1110e+43 1.9950e+43
9.997048e+00 1.1160e+43 1.9900e+43
1.003003e+01 1.1200e+43 1.9850e+43
1.009565e+01 1.1290e+43 1.9750e+43
1.016344e+01 1.1380e+43 1.9650e+43
1.021388e+01 1.1450e+43 1.9570e+43
1.025694e+01 1.1510e+43 1.9500e+43
1.029585e+01 1.1560e+43 1.9440e+43
1.033206e+01 1.1610e+43 1.9390e+43
1.036639e+01 1.1650e+43 1.9340e+43
1.039935e+01 1.1690e+43 1.9290e+43
1.046494e+01 1.1770e+43 1.9200e+43
1.053408e+01 1.1850e+43 1.9090e+43
1.058516e+01 1.1920e+43 1.9020e+43
1.062868e+01 1.1970e+43 1.8950e+43
1.066799e+01 1.2010e+43 1.8890e+43
1.070456e+01 1.2060e+43 1.8840e+43
1.073922e+01 1.2100e+43 1.8790e+43
1.077250e+01 1.2130e+43 1.8740e+43
1.083873e+01 1.2200e+43 1.8650e+43
1.090829e+01 1.2280e+43 1.8550e+43
1.095950e+01 1.2340e+43 1.8480e+43
1.100312e+01 1.2380e+43 1.8420e+43
1.104251e+01 1.2420e+43 1.8360e+43
1.107916e+01 1.2460e+43 1.8310e+43
1.111391e+01 1.2500e+43 1.8260e+43
1.114728e+01 1.2530e+43 1.8210e+43
1.121368e+01 1.2590e+43 1.8130e+43
1.128479e+01 1.2660e+43 1.8030e+43
1.133680e+01 1.2710e+43 1.7950e+43
1.138104e+01 1.2750e+43 1.7890e+43
1.142096e+01 1.2790e+43 1.7840e+43
1.145810e+01 1.2820e+43 1.7790e+43
1.149331e+01 1.2850e+43 1.7740e+43
1.152712e+01 1.2880e+43 1.7690e+43
1.155989e+01 1.2910e+43 1.7650e+43
1.162511e+01 1.2960e+43 1.7560e+43
1.169840e+01 1.3020e+43 1.7470e+43
1.175132e+01 1.3060e+43 1.7400e+43
1.179618e+01 1.3100e+43 1.7340e+43
1.183662e+01 1.3130e+43 1.7280e+43
1.187422e+01 1.3160e+43 1.7230e+43
1.190984e+01 1.3180e+43 1.7190e+43
1.194405e+01 1.3210e+43 1.7140e+43
